gid,team,gameNumber,opp,home,spread,n,wins,scored,allowed,lob,n_vs,wins_vs,scored_vs,allowed_vs,dn,dUR,dTUR,dP,dA,dE,dPB,pn,p_W,p_L,p_SV,p_R,p_ER,p_IP,p_BF,p_S,p_D,p_T,p_HR,p_BB,p_HBP,p_IBB,p_K,p_BK,p_WP,p_PO,p_GDP,b_O,b_E,b_S,b_D,b_T,b_HR,b_BB,b_IBB,b_HBP,b_K,b_I,b_SH,b_SF,b_GDP,b_R,b_RBI,b_SB,b_CS,b_PO
20040916LANSDN0,SDN,147,LAN,0,3,20,10,119,113,149,15,6,63,77,20,9,0,519,191,16,1,20,8,9,0,66,64,362,518,76,27,2,16,36,8,1,93,0,4,0,0,343,6,117,42,5,22,61,6,6,94,0,6,9,19,100,95,4,3,0
20040507CHNCOL0,CHN,29,COL,1,11,20,12,105,77,134,0,0,0,0,20,1,0,537,187,7,1,20,9,5,0,44,43,410,573,89,21,3,6,47,6,7,112,1,5,0,0,342,10,123,42,2,29,59,3,2,111,0,5,8,14,108,111,4,3,1
20040605SDNMIL0,SDN,55,MIL,1,4,20,9,92,100,143,4,2,14,12,20,15,0,531,201,17,1,20,6,8,0,75,74,310,478,82,27,6,25,30,3,0,34,0,1,3,0,349,4,131,32,6,9,65,11,5,91,0,3,5,19,87,65,6,2,1
20040917CINCHN0,CIN,147,CHN,1,-8,20,6,81,130,153,10,4,47,65,20,11,1,531,164,16,2,6,3,1,0,8,9,100,138,15,9,0,2,13,1,1,22,0,3,0,0,265,3,78,28,6,19,63,1,12,134,0,2,4,11,68,72,16,3,0
20040926NYNCHN0,NYN,156,CHN,1,1,20,8,73,87,127,5,1,7,15,20,7,0,546,222,14,2,20,8,6,0,48,46,349,508,58,27,1,10,63,8,5,82,1,1,0,0,288,4,93,26,6,12,23,2,5,113,0,4,3,13,59,47,15,2,2
20040509NYNMIL0,NYN,31,MIL,1,1,20,8,68,66,143,2,0,9,13,20,6,0,528,206,16,1,20,11,7,0,44,45,394,538,77,23,5,13,32,2,4,70,0,2,2,0,303,8,107,23,1,14,54,1,12,140,0,10,4,11,64,63,7,1,0
20040819COLNYN2,NYN,119,COL,0,2,20,10,101,84,144,5,4,32,20,20,5,0,521,210,13,1,20,9,4,0,35,35,348,490,57,20,0,10,55,7,7,69,1,1,0,0,306,3,98,32,2,22,65,9,7,152,0,7,5,13,77,90,15,1,0
20040907NYATBA0,NYA,138,TBA,1,9,20,10,98,118,141,15,11,91,62,20,3,0,528,198,7,0,20,9,7,0,63,62,391,551,118,22,3,15,15,2,2,69,0,3,2,0,362,10,120,33,2,22,77,5,8,112,0,8,10,18,95,84,12,6,1
20040526MONATL0,ATL,45,MON,0,5,20,9,65,67,121,2,1,6,3,20,4,0,537,235,18,1,20,10,7,0,56,55,341,500,63,28,1,11,58,2,6,100,0,6,1,0,316,6,79,39,3,21,53,6,1,122,0,4,4,12,75,70,4,5,0
20040625DETARI0,DET,72,ARI,1,1,20,9,90,87,152,0,0,0,0,20,8,0,533,208,17,1,20,4,11,0,70,69,339,519,99,22,3,17,42,4,2,70,0,4,1,0,365,6,144,40,10,18,62,6,5,118,1,4,7,13,96,96,13,5,2
20040426MINTOR0,TOR,19,MIN,0,5,18,6,81,97,141,0,0,0,0,18,10,0,492,182,12,1,20,8,7,0,55,56,330,484,77,28,1,12,36,3,2,98,2,2,1,0,355,11,102,44,8,12,63,4,10,122,0,2,6,15,97,72,2,4,0
20040604NYNFLO0,FLO,55,NYN,0,4,20,10,87,88,127,4,3,14,13,20,4,0,537,210,6,0,20,8,5,0,51,57,405,567,86,29,5,11,26,7,11,84,1,4,0,0,315,8,88,46,4,11,46,7,7,99,0,9,1,18,74,64,10,8,0
20040518ANANYA0,NYA,38,ANA,0,-1,20,14,113,98,152,3,2,17,22,20,8,0,558,210,11,4,20,9,10,0,54,49,434,579,73,21,2,14,31,6,3,132,1,3,1,0,337,7,111,43,3,26,88,9,4,140,0,5,8,17,114,100,11,4,3
20040826CHNHOU0,CHN,127,HOU,1,5,20,12,117,90,138,15,9,67,56,20,10,1,541,214,16,0,20,8,4,0,42,47,342,494,70,29,3,13,43,2,3,140,1,3,0,0,328,8,112,42,3,41,51,2,6,139,0,6,7,16,116,111,14,6,1
20040918PITNYN0,PIT,147,NYN,1,-1,20,6,74,106,148,3,3,17,8,20,8,0,533,186,16,0,4,1,2,0,15,12,78,109,15,6,0,3,10,2,0,16,0,0,0,0,301,6,84,31,3,18,48,2,9,126,0,3,3,21,69,61,4,3,1
20040505NYNSFN0,NYN,27,SFN,1,6,20,8,70,69,148,1,1,6,2,20,6,0,522,208,15,1,20,5,11,0,63,59,335,486,60,36,4,16,26,3,9,69,0,0,1,0,328,8,102,29,3,13,57,5,11,135,0,8,6,15,67,54,8,2,0
20040605NYNFLO0,NYN,55,FLO,1,-1,20,12,86,76,137,5,1,14,19,20,13,2,550,219,17,2,4,1,0,0,7,6,59,84,15,3,0,1,5,1,0,11,0,0,0,0,311,3,98,42,2,24,47,8,4,131,0,4,1,12,75,76,16,3,0
20040804COLCHN0,COL,107,CHN,1,-3,20,11,110,92,146,4,1,11,24,20,3,0,534,236,8,0,6,2,2,0,15,15,107,153,23,7,2,2,17,3,0,23,0,0,1,0,319,8,112,36,5,33,63,2,5,102,0,10,4,19,110,111,8,3,0
20040807SDNPIT0,PIT,108,SDN,0,2,20,9,73,80,121,4,1,16,33,20,4,0,523,227,14,0,20,3,6,0,56,62,358,535,89,18,5,12,56,5,4,98,0,2,0,0,305,11,110,34,3,8,33,3,8,126,0,7,2,17,67,50,12,6,2
20040903SFNARI0,ARI,135,SFN,0,-11,20,7,63,94,135,13,4,53,70,20,10,0,540,204,17,0,10,1,8,0,43,42,156,245,46,16,2,13,15,3,4,32,1,3,0,0,274,1,100,21,0,12,28,3,7,90,0,6,4,14,42,48,6,1,0
20040905MONATL0,MON,136,ATL,1,1,20,7,83,116,139,15,3,39,104,20,16,0,535,208,20,0,20,7,10,0,54,65,429,592,89,27,0,15,42,6,5,103,0,1,1,0,350,4,87,46,4,19,49,4,3,108,0,15,2,7,79,75,11,4,0
20041002CHNATL0,ATL,161,CHN,0,2,20,13,96,80,145,4,2,13,18,20,6,0,537,208,11,1,20,9,5,0,56,50,369,509,88,18,1,13,33,4,3,83,0,2,0,0,316,11,107,34,6,19,75,5,8,141,0,7,7,17,92,80,17,4,1
20040730KCACLE0,KCA,101,CLE,1,-1,20,6,73,111,146,10,4,43,48,20,7,0,519,211,17,3,20,5,10,0,90,79,346,514,100,33,1,21,32,1,2,39,0,1,4,0,370,9,122,33,2,16,50,2,9,101,0,3,3,12,77,72,8,6,1
20040709MINDET0,MIN,85,DET,1,-2,20,11,95,81,119,10,6,55,53,20,11,1,531,200,10,0,18,8,6,0,56,54,330,481,96,32,2,14,18,3,1,49,1,3,3,0,340,8,121,44,3,20,49,2,8,137,0,1,7,12,101,86,11,8,1
20040724HOUMIL0,HOU,97,MIL,1,3,20,8,88,106,138,11,6,63,56,20,6,0,525,210,16,0,20,5,8,0,57,57,302,455,81,28,0,12,34,5,0,48,0,1,0,0,359,6,102,24,5,27,65,4,5,106,0,5,3,16,85,81,6,2,0
20040512HOUFLO0,FLO,33,HOU,0,3,20,10,102,112,149,1,0,1,6,20,8,0,550,235,18,1,20,8,6,0,52,53,329,483,71,20,3,15,45,5,2,84,1,2,3,0,346,5,127,29,5,27,69,1,8,113,0,5,4,15,98,99,16,5,1
20040803LANPIT0,PIT,104,LAN,0,-1,20,11,84,62,125,3,0,10,17,20,4,0,529,235,10,0,20,6,7,0,47,45,376,516,62,19,4,14,46,7,1,150,1,2,1,0,338,11,124,36,4,13,38,3,13,114,0,7,5,20,82,71,11,7,2
20040528CLEOAK0,CLE,46,OAK,1,1,20,7,111,122,154,0,0,0,0,20,11,0,538,230,11,1,18,8,3,0,44,40,317,441,58,18,2,9,47,6,1,86,0,4,0,0,357,6,127,43,3,18,77,2,13,135,1,3,9,15,115,96,15,7,5
20040405KCACHA0,KCA,1,CHA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,5,0,57,47,393,532,89,20,5,16,28,2,0,67,0,2,2,0,373,9,120,32,6,22,52,2,9,97,0,2,10,16,104,110,17,3,3
20040730COLARI0,COL,103,ARI,1,3,20,11,106,96,143,9,6,66,42,20,2,0,531,225,6,0,20,9,7,0,77,78,362,561,92,31,5,19,52,3,11,78,1,1,1,0,350,6,113,39,5,27,68,4,6,109,0,11,3,23,108,95,5,2,0
20040812CINLAN0,CIN,114,LAN,1,1,20,5,95,150,129,5,3,15,20,20,17,1,534,203,24,1,2,0,1,0,9,9,21,35,7,3,0,3,2,0,0,3,0,0,0,0,326,5,101,34,2,24,50,2,9,131,0,3,2,19,82,88,0,2,0
20040920MILSLN0,SLN,149,MIL,0,3,20,13,99,78,131,9,4,37,37,20,15,0,534,198,15,1,20,11,5,0,71,69,368,526,89,24,2,18,34,4,3,89,1,2,2,0,342,6,111,27,7,22,48,3,10,106,0,14,8,15,92,85,16,7,2
20040410MILHOU0,MIL,6,HOU,1,5,5,3,37,38,37,1,0,7,13,5,4,0,132,42,4,0,20,5,8,0,68,62,361,518,92,27,5,9,26,3,2,93,0,5,3,0,319,8,89,26,8,21,65,10,8,144,0,9,5,12,80,84,11,1,1
20040726OAKSEA0,SEA,98,OAK,0,-9,20,6,86,131,143,9,5,36,38,20,5,0,524,176,13,3,4,1,2,0,17,19,53,89,13,4,0,8,11,1,0,10,1,2,1,0,312,7,113,28,1,20,49,4,4,114,0,4,5,11,79,77,19,2,2
20040929DETCHA0,DET,157,CHA,1,-9,20,7,95,120,133,18,11,102,94,20,6,0,536,214,16,1,20,4,8,0,69,66,372,533,94,29,5,6,35,2,2,82,1,6,1,0,274,8,67,24,5,26,50,1,4,126,0,5,3,8,72,71,5,3,2
20040604ATLPHI0,PHI,53,ATL,0,8,20,10,101,100,162,5,2,15,26,20,9,0,537,197,13,1,13,7,1,0,30,31,223,319,45,17,1,11,25,0,4,53,0,2,0,0,346,12,100,33,5,29,67,5,5,114,0,4,5,14,98,102,15,6,0
20040916BOSTBA0,TBA,144,BOS,0,-7,20,7,93,131,148,15,4,53,90,20,24,0,523,181,24,2,20,6,10,0,71,63,356,526,99,26,3,14,30,2,3,54,1,1,0,0,377,8,120,46,2,20,56,3,5,123,0,3,7,14,95,97,15,1,1
20040423ARISDN0,SDN,17,ARI,0,-3,16,9,84,68,132,3,2,9,12,16,4,0,435,178,8,3,20,8,6,0,52,47,358,505,72,17,2,15,37,6,2,83,0,1,0,0,381,8,126,27,4,15,62,4,10,93,0,4,5,17,92,94,10,1,0
20041001HOUCOL0,HOU,160,COL,1,2,20,13,82,76,114,3,2,22,16,20,5,0,525,208,18,0,20,4,9,0,57,64,290,442,77,27,5,13,23,11,2,60,0,1,0,0,337,7,104,34,5,16,49,10,3,114,0,8,8,19,85,78,10,4,1
20040926MILHOU0,HOU,156,MIL,0,4,20,13,88,80,117,18,12,86,72,20,5,0,525,197,15,0,8,1,3,0,26,26,119,186,27,9,0,9,20,5,0,26,0,0,0,0,310,5,83,33,6,18,54,12,5,115,0,6,6,20,82,79,9,3,0
20040709CHASEA0,SEA,84,CHA,0,-4,20,7,88,122,144,3,2,11,10,20,5,0,542,183,9,0,20,6,10,0,70,66,399,563,91,26,2,17,40,3,2,102,0,5,0,0,350,6,110,32,3,15,45,7,5,101,0,8,5,13,72,74,11,3,1
20040518CLECHA0,CLE,38,CHA,1,-2,20,12,127,104,170,3,2,26,18,20,6,0,546,223,12,0,2,0,1,0,9,11,17,35,12,4,0,0,2,1,1,6,0,2,0,0,338,5,131,46,3,15,88,7,13,143,1,3,8,17,118,113,17,3,6
20040406FLOMON0,MON,1,FLO,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,6,0,53,50,444,597,92,16,1,20,34,4,2,129,0,4,0,0,272,3,82,34,1,8,34,0,6,91,0,5,5,13,46,58,4,3,0
20040715DETNYA0,DET,88,NYA,1,-4,20,11,118,116,141,3,2,22,19,20,7,0,528,178,17,2,20,6,8,0,76,79,317,481,77,23,3,20,45,4,5,87,0,3,1,0,341,7,121,49,7,31,47,12,10,152,0,6,2,6,112,113,10,4,2
20040926COLSLN0,SLN,155,COL,0,6,20,12,99,91,141,5,4,41,27,20,17,0,531,190,18,1,20,11,2,0,52,49,385,551,97,21,1,19,37,7,0,95,0,3,1,0,327,5,112,31,5,23,52,6,7,120,0,7,9,15,85,80,11,3,2
20040506NYNSFN0,SFN,29,NYN,0,-1,20,7,84,126,152,2,0,4,14,20,14,0,543,234,18,1,20,14,4,0,42,39,419,553,70,22,5,10,30,2,0,128,0,6,0,0,325,6,104,28,3,19,58,20,4,84,0,14,3,16,79,80,6,1,0
20040530PHIATL0,ATL,49,PHI,0,-3,20,11,78,59,139,3,2,17,7,20,5,0,538,226,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,3,78,29,5,19,43,6,2,111,0,3,5,7,62,61,4,5,0
20040618SLNCIN0,SLN,67,CIN,1,1,20,15,123,82,141,0,0,0,0,20,5,0,531,217,15,1,12,7,2,0,36,35,238,326,47,10,0,15,17,6,0,59,0,0,0,0,323,10,107,40,2,25,55,11,6,119,0,5,5,12,108,94,14,3,0
20040606MINDET0,DET,56,MIN,0,-1,20,8,89,85,166,8,4,47,42,20,5,0,523,183,16,3,18,5,5,0,49,57,299,446,76,17,1,11,46,2,2,87,0,5,2,0,328,2,132,36,7,15,51,6,4,119,1,8,2,17,80,79,8,11,0
20040806FLOMIL0,FLO,108,MIL,1,1,20,9,101,99,143,0,0,0,0,20,10,0,513,177,15,3,16,2,7,0,46,46,275,396,64,13,3,9,35,4,2,75,0,7,1,0,340,6,126,34,3,20,68,4,6,99,0,11,4,21,106,99,15,4,1
20040818MINNYA0,MIN,119,NYA,1,5,20,11,87,85,137,1,1,8,2,20,6,0,568,225,16,1,20,11,6,0,39,43,413,534,58,14,3,18,36,6,0,166,0,4,1,0,385,3,114,30,4,27,50,6,11,112,0,8,6,13,89,86,18,7,2
20040918FLOATL0,FLO,146,ATL,1,-2,20,14,97,81,149,14,4,45,77,20,1,0,534,212,6,3,20,6,8,0,58,53,350,488,64,26,4,14,36,3,1,108,0,3,1,0,330,7,135,31,6,13,47,11,8,100,0,15,8,13,91,82,13,7,1
20040530LANARI0,LAN,48,ARI,1,3,20,8,74,78,144,2,1,13,6,20,6,0,543,208,10,1,20,7,7,0,57,56,323,494,62,21,5,13,76,4,3,82,2,6,0,0,374,5,116,24,5,20,47,1,5,118,0,5,4,17,78,76,11,7,1
20040929TEXANA0,ANA,158,TEX,0,1,20,10,91,79,121,17,8,74,71,20,7,0,534,191,14,1,20,8,7,0,61,58,374,518,72,30,2,18,27,2,1,69,0,5,2,0,336,6,106,18,5,25,60,3,2,104,0,4,1,11,88,87,18,5,2
20040819LANATL0,LAN,120,ATL,1,-1,20,12,97,64,151,3,1,8,11,20,7,0,543,189,10,2,20,9,5,0,52,55,340,493,69,19,6,10,63,2,1,57,0,2,0,0,323,6,108,33,4,23,64,7,7,139,0,11,3,15,83,76,11,5,1
20040924MONPHI0,PHI,153,MON,0,-7,20,14,127,83,145,16,10,103,71,20,8,0,561,206,8,0,20,6,7,0,71,71,336,486,56,35,2,23,38,4,3,76,0,1,0,0,354,5,123,37,1,35,72,5,5,118,0,6,7,14,125,108,13,4,1
20040521BOSTOR0,TOR,42,BOS,0,-6,20,10,96,87,152,10,4,44,46,20,3,0,535,203,11,1,20,11,8,0,57,53,443,601,104,28,1,12,24,4,1,117,2,2,0,0,316,11,107,30,2,17,53,5,9,132,0,4,10,23,84,83,7,1,3
20040405KCACHA0,CHA,1,KCA,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,4,0,59,54,420,578,109,26,1,10,27,2,0,75,0,0,2,0,392,4,122,38,2,28,46,2,5,77,0,9,6,14,104,107,14,0,1
20040927LANCOL0,LAN,156,COL,1,1,20,11,103,110,149,15,8,68,76,20,3,0,534,203,12,2,7,4,1,0,11,13,106,147,17,1,2,6,17,1,2,25,0,1,1,0,295,8,104,30,4,32,58,5,8,139,0,3,2,9,96,89,9,7,0
20040627TBAFLO0,TBA,72,FLO,1,-7,20,17,120,78,143,2,2,8,4,20,6,0,550,202,9,1,6,1,0,0,11,11,74,114,22,6,1,1,13,0,0,12,0,0,1,0,338,7,122,29,11,16,58,4,7,95,0,2,7,5,113,91,15,5,1
20040703SLNSEA0,SEA,79,SLN,0,-7,20,10,81,91,136,1,0,2,11,20,4,0,549,185,10,0,20,5,8,0,52,58,390,545,82,33,2,14,41,6,2,72,0,0,1,0,323,7,90,28,3,14,51,7,5,108,0,8,6,10,61,59,12,7,1
20040610BOSSDN0,SDN,59,BOS,0,-6,20,11,96,86,140,2,1,8,2,20,14,0,528,182,17,0,20,7,7,0,68,66,325,486,80,25,6,23,30,2,0,37,0,1,3,0,385,4,142,28,4,11,59,8,6,96,0,4,7,17,93,75,7,2,1
20040405CINCHN0,CIN,1,CHN,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,13,0,86,86,352,534,95,25,6,18,43,5,3,62,0,5,0,0,331,6,115,33,3,12,59,2,9,111,0,1,3,12,81,58,9,3,0
20040530TBANYA0,TBA,48,NYA,1,1,20,7,88,108,123,7,2,29,39,20,11,2,528,174,15,2,20,7,8,0,62,65,357,541,69,23,2,16,75,14,0,105,0,3,1,0,390,7,104,41,4,11,50,5,7,89,0,2,8,6,79,83,19,8,1
20040911TEXTOR0,TEX,141,TOR,1,3,20,8,94,102,144,7,5,42,23,20,8,0,530,186,20,2,20,9,5,0,68,68,349,526,87,37,3,17,44,4,0,66,1,0,2,0,338,4,117,38,3,33,50,3,5,146,0,3,6,9,100,102,13,3,1
20040615FLOCHA0,FLO,64,CHA,1,-2,20,11,92,86,145,0,0,0,0,20,6,0,528,199,9,0,6,0,4,0,22,22,94,147,21,8,3,3,18,2,2,28,0,2,0,0,330,8,110,46,4,14,64,4,6,88,0,2,9,20,83,75,12,6,0
20040926ANAOAK0,ANA,155,OAK,1,4,20,10,85,76,123,15,7,64,59,20,7,0,534,194,15,1,20,10,6,0,57,57,381,541,95,26,3,14,30,4,3,107,0,7,0,0,333,4,102,23,5,21,53,3,2,100,0,5,2,8,82,82,18,3,2
20040514KCAOAK0,KCA,33,OAK,1,-4,20,7,95,108,138,0,0,0,0,20,15,0,521,235,19,3,14,5,6,0,47,41,248,356,55,20,2,10,22,4,0,40,0,2,1,0,375,10,127,32,2,22,47,6,7,116,0,2,9,18,88,95,10,4,1
20040705CLETEX0,TEX,80,CLE,0,3,20,11,123,102,142,2,2,11,8,20,8,3,559,212,15,2,20,13,3,0,50,49,394,544,90,22,3,13,30,10,0,72,0,0,3,0,376,9,152,33,4,39,47,4,8,125,0,2,6,14,124,126,10,7,1
20040603MINTBA0,MIN,53,TBA,1,-3,20,9,88,103,132,6,2,30,28,20,10,0,524,195,16,2,20,8,3,0,46,55,345,486,80,18,4,17,33,2,0,112,1,4,3,0,329,6,110,32,3,24,51,4,4,111,0,2,2,21,89,84,7,9,2
20040609SEAHOU0,SEA,58,HOU,1,-3,20,9,85,87,165,2,1,5,1,20,2,0,550,165,13,1,20,6,6,0,42,41,402,551,71,27,1,12,44,4,2,105,0,7,2,0,385,4,129,39,5,15,63,7,5,127,0,5,6,12,82,89,18,1,2
20040825NYNSDN0,SDN,126,NYN,0,4,20,9,109,97,166,5,4,24,18,20,11,0,543,214,16,1,20,9,8,0,47,48,378,516,76,24,2,19,27,3,3,77,0,2,0,0,341,6,101,35,4,21,57,1,5,107,0,10,7,17,79,96,6,2,0
20040505BALCHA0,BAL,25,CHA,1,-1,20,11,122,101,164,2,1,14,8,20,12,0,560,224,14,4,20,8,9,0,63,64,400,564,90,31,5,8,38,6,4,66,1,4,0,0,365,11,145,33,1,15,71,5,9,76,0,6,13,13,106,102,21,2,3
20040727ANATEX0,TEX,98,ANA,0,-2,20,12,122,111,122,10,7,58,48,20,9,3,522,190,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,10,98,44,4,39,56,7,11,129,0,3,6,9,115,122,10,5,3
20040415CHNPIT0,PIT,9,CHN,0,-5,8,4,34,29,64,2,1,16,10,8,4,0,207,72,9,0,20,8,7,0,69,69,324,486,85,32,3,14,29,8,1,55,0,1,1,0,291,11,130,26,6,12,46,4,8,111,0,12,5,11,80,76,14,8,1
20040615CINTEX0,TEX,61,CIN,0,-1,20,11,100,109,126,0,0,0,0,20,11,0,534,199,13,1,20,12,4,0,60,56,389,557,97,23,4,18,32,11,4,70,0,1,2,0,333,11,111,25,2,22,42,3,7,104,0,3,6,9,86,73,9,6,1
20040626OAKSFN0,OAK,73,SFN,1,1,20,11,119,93,139,1,0,4,6,20,10,0,520,207,11,0,20,5,7,0,60,61,345,515,83,23,3,8,60,2,3,108,1,4,0,0,348,5,99,43,2,27,47,2,5,117,0,1,10,15,95,106,6,1,1
20040921MONNYN0,MON,151,NYN,1,5,20,8,90,106,143,13,6,48,50,20,27,0,564,204,19,2,20,7,9,0,55,64,433,601,90,24,2,15,50,6,6,100,0,1,1,0,332,3,102,36,6,20,49,7,3,81,0,11,7,6,78,85,9,3,1
20040514SDNCHN0,SDN,36,CHN,1,-5,20,13,82,72,145,0,0,0,0,20,11,0,528,188,16,2,20,7,7,0,69,68,321,475,78,27,5,20,29,3,0,34,0,2,2,0,348,8,111,42,4,13,57,6,5,79,0,2,6,15,85,75,4,5,1
20040803BALSEA2,BAL,105,SEA,1,1,20,10,104,100,129,7,5,38,35,20,4,0,522,192,9,2,4,2,2,0,8,10,79,103,13,5,1,3,6,0,0,20,1,2,0,0,342,5,128,41,3,20,56,1,6,112,0,6,4,12,101,87,10,5,1
20040522PHISDN0,PHI,41,SDN,1,-3,20,14,124,86,140,1,1,5,4,20,14,0,546,234,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,6,106,37,5,29,60,8,7,110,0,3,7,8,110,108,18,4,0
20040905CLEANA0,CLE,138,ANA,1,-1,20,5,93,117,126,8,5,49,39,20,7,0,519,197,17,0,20,9,5,0,58,51,401,557,92,27,1,13,37,3,1,72,0,2,2,0,362,4,109,36,7,24,76,0,7,108,0,4,5,19,94,91,11,6,2
20040727MONNYN0,MON,100,NYN,1,-2,20,11,80,101,135,10,5,38,32,20,8,0,525,211,13,0,20,6,10,0,55,55,360,517,73,35,3,12,41,6,6,65,0,8,0,0,349,10,108,35,4,16,43,11,4,107,0,4,4,17,86,70,8,4,0
20040904MILCIN0,MIL,134,CIN,1,4,20,5,76,120,143,12,5,66,72,20,5,0,540,210,13,1,5,0,5,0,17,19,71,108,21,4,1,4,9,4,0,12,0,1,0,0,264,1,76,26,4,17,46,3,6,140,0,0,2,8,59,55,14,3,0
20040810MONARI0,MON,111,ARI,1,4,20,12,108,88,163,3,3,15,4,20,5,0,531,223,10,0,20,7,8,0,51,62,436,601,89,26,2,15,40,6,4,111,0,1,1,0,386,8,107,44,4,23,57,10,3,101,0,12,1,16,104,87,10,3,0
20040526BOSOAK0,OAK,45,BOS,0,-3,20,13,91,82,152,1,0,2,12,20,5,0,573,230,9,3,20,9,7,0,61,59,380,546,80,34,5,15,39,6,2,94,1,4,1,0,379,8,126,33,1,25,62,5,4,135,0,3,3,14,90,81,10,1,1
20040807HOUMON0,HOU,110,MON,1,-5,20,11,110,75,159,1,1,4,0,20,11,0,551,214,11,1,20,12,5,0,53,49,337,482,78,23,2,8,36,0,2,110,0,3,2,0,349,11,108,29,3,27,72,3,6,88,0,7,2,12,93,79,11,2,0
20040817LANFLO0,FLO,118,LAN,0,-5,20,11,106,78,126,4,2,13,15,20,8,0,534,169,11,1,18,3,7,0,52,52,317,452,71,16,3,10,40,4,2,91,0,7,1,0,350,10,119,35,3,14,66,4,5,98,0,10,5,19,100,88,10,5,1
20040421TORBOS0,TOR,14,BOS,1,-2,13,3,49,72,93,4,1,17,19,13,6,0,351,130,8,0,20,9,6,0,54,55,331,484,76,30,1,10,35,3,2,96,2,2,1,0,385,8,99,34,6,21,56,2,12,120,0,0,4,20,91,81,4,3,0
20040721CHNCIN0,CIN,95,CHN,0,-1,20,9,87,111,143,7,4,37,42,20,2,0,534,219,6,5,20,9,2,0,54,50,379,550,89,29,2,15,38,7,4,80,0,4,0,0,322,5,119,36,0,27,61,0,10,135,0,7,4,11,87,85,13,2,0
20040918SLNARI0,ARI,149,SLN,0,-7,20,7,72,109,137,4,0,16,33,20,10,0,547,206,22,2,20,4,10,0,76,84,320,490,81,18,1,25,44,8,5,83,1,2,0,0,320,4,108,37,0,9,33,2,2,123,0,8,3,13,58,48,12,1,0
20040919ANATEX0,TEX,149,ANA,0,1,20,8,111,106,139,14,8,65,61,20,10,0,529,165,20,1,4,1,2,0,14,13,60,88,13,2,0,4,9,1,0,15,0,1,1,0,330,6,113,41,3,23,51,7,6,136,0,4,5,10,113,96,6,3,1
20040718KCAMIN0,MIN,91,KCA,0,-1,20,9,85,80,120,15,10,81,57,20,8,0,534,208,10,0,19,8,7,0,61,59,347,507,101,33,2,17,18,3,1,52,1,3,3,0,362,8,113,38,0,19,39,4,7,134,0,2,4,11,88,71,14,6,2
20040612TBACOL0,TBA,59,COL,1,3,20,14,105,97,135,1,1,8,7,20,5,0,549,178,14,1,20,6,6,0,61,65,325,475,60,33,2,17,40,6,0,46,0,3,2,0,409,4,113,37,6,17,53,8,5,81,0,2,7,9,86,89,16,9,1
20040503ANADET0,DET,26,ANA,0,-2,20,9,108,117,133,3,1,17,24,20,7,0,534,238,22,1,20,8,10,0,78,79,358,532,103,28,5,23,31,5,1,59,0,3,1,0,341,6,126,33,4,14,68,4,7,132,0,9,11,14,102,109,16,7,3
20040705NYADET0,DET,81,NYA,0,-7,20,9,114,116,158,0,0,0,0,20,7,0,538,190,17,1,20,7,5,0,55,60,348,506,79,15,1,13,51,3,2,97,1,4,2,0,334,5,122,43,10,27,50,14,8,125,0,4,3,9,108,97,9,3,2
20040508NYNMIL0,MIL,30,NYN,0,2,20,10,99,104,132,1,1,7,5,20,12,0,559,237,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,11,94,36,5,18,58,9,4,124,1,5,5,13,85,86,12,3,1
20040501HOUCIN0,CIN,23,HOU,0,-6,20,11,100,105,157,1,0,1,6,20,6,0,519,212,12,4,19,7,6,0,54,54,286,411,74,21,2,15,25,1,1,59,1,3,0,0,300,8,94,33,2,17,82,4,7,132,0,2,4,14,87,74,12,5,0
20040929NYAMIN1,MIN,157,NYA,0,-2,20,13,113,79,129,3,2,25,17,20,3,1,526,198,7,0,20,17,2,0,22,22,442,538,49,10,1,11,30,7,0,189,0,6,0,0,330,4,104,36,1,26,53,9,5,112,0,5,6,19,92,98,7,4,1
20041002ARISDN0,ARI,161,SDN,1,1,20,7,60,91,135,17,5,71,76,20,7,0,538,212,17,3,20,6,10,0,50,41,430,561,78,16,6,9,20,5,1,173,1,2,0,0,316,7,102,27,4,10,38,0,3,153,0,2,5,10,47,57,9,2,0
20040706SLNCIN0,CIN,83,SLN,0,-2,20,10,85,105,149,4,1,12,17,20,0,0,549,214,4,1,20,6,7,0,63,63,356,495,60,33,2,23,21,4,5,94,0,3,1,0,307,4,118,29,0,22,64,6,5,143,0,11,5,14,85,79,10,5,1
20040609CLEFLO0,CLE,56,FLO,1,7,20,9,95,94,152,1,0,5,7,20,11,0,550,242,11,1,20,8,7,0,56,53,357,519,84,28,0,8,51,3,0,51,1,3,0,0,372,5,130,45,2,17,76,5,15,115,1,7,7,14,108,100,17,10,5
