gid,team,gameNumber,opp,home,spread,n,wins,scored,allowed,lob,n_vs,wins_vs,scored_vs,allowed_vs,dn,dUR,dTUR,dP,dA,dE,dPB,pn,pW,pL,pSV,pR,pER,pIP,pBF,pS,pD,pT,pHR,pBB,pHBP,pIBB,pK,pBK,pWP,pPO,pGDP,bO,bE,bS,bD,bT,bHR,bBB,bIBB,bHBP,bK,bI,bSH,bSF,bGDP,bR,bRBI,bSB,bCS,bPO
20140819BOSANA0,ANA,124,BOS,0,1,70,43,322,278,470,4,2,12,13,70,15,0,1958,635,34,1,50,24,15,0,121,122,950,1309,188,59,2,36,86,12,1,242,0,4,6,0,1099,24,405,143,5,61,194,17,24,485,0,5,24,47,310,290,32,18,4
20140417TBANYA0,NYA,16,TBA,0,8,15,9,54,54,112,0,0,0,0,15,1,0,396,138,5,1,35,15,15,0,132,126,690,989,153,56,3,33,63,4,5,196,1,8,1,0,961,12,322,90,4,62,139,8,13,327,2,7,13,37,237,229,47,8,4
20140713NYNMIA0,MIA,94,NYN,0,-8,70,34,294,314,499,12,5,31,47,70,22,0,1932,727,42,4,6,0,2,0,14,16,89,137,27,6,2,4,9,0,0,20,0,0,0,0,1016,16,413,96,13,54,192,19,4,523,1,11,15,48,261,233,24,7,8
20140708DETLAN0,LAN,92,DET,0,-9,70,39,308,253,514,2,1,9,9,70,23,0,1872,736,36,7,46,23,12,0,93,97,865,1184,202,50,4,22,62,2,6,235,0,5,0,0,1115,23,389,131,19,60,208,15,17,441,0,5,16,48,289,288,59,27,7
20140516SFNMIA0,MIA,43,SFN,0,2,42,21,191,175,296,1,0,4,6,42,19,0,1111,412,32,2,25,7,9,0,62,59,454,625,99,36,3,6,38,8,3,88,1,6,2,0,870,14,302,107,11,64,172,15,17,481,1,14,11,34,258,241,24,5,3
20140703BALTEX0,TEX,85,BAL,0,-3,70,30,295,355,439,6,1,24,41,70,30,1,1836,599,46,6,5,0,1,0,14,14,81,106,6,8,0,6,5,0,1,11,0,0,1,0,975,24,354,92,15,39,165,13,20,415,1,13,13,58,250,206,47,31,3
20140910SEAHOU0,HOU,146,SEA,0,3,70,31,283,327,454,15,6,61,77,70,22,1,1870,723,44,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,11,353,80,8,70,200,12,16,523,0,11,12,47,263,241,56,14,5
20140723MILCIN0,MIL,102,CIN,1,4,70,35,322,317,431,12,5,37,52,70,26,0,1889,704,43,3,52,21,14,0,125,121,998,1354,226,53,3,39,58,8,1,223,0,2,1,0,1145,19,363,122,14,79,160,8,43,490,0,25,15,60,299,287,49,16,7
20140826DETNYA0,NYA,130,DET,0,-3,70,38,274,273,473,4,3,11,6,70,16,0,1878,648,36,7,48,13,23,0,147,140,890,1257,244,64,5,31,41,7,7,220,1,5,1,0,1310,24,416,100,7,64,187,9,22,449,0,5,20,68,249,271,49,10,2
20140629SFNCIN0,SFN,83,CIN,1,-4,70,40,277,252,456,6,2,18,27,70,14,0,1897,764,43,6,36,15,11,0,88,87,693,940,150,41,8,16,48,7,4,159,0,4,2,0,842,16,299,74,19,50,129,18,15,342,0,12,19,45,205,201,18,10,4
20140404CHNPHI0,PHI,4,CHN,0,5,3,1,19,17,23,0,0,0,0,3,0,0,77,31,3,0,24,6,13,0,74,79,428,608,106,29,2,23,25,11,8,105,0,2,2,0,1005,22,397,107,15,50,136,19,20,421,1,13,15,44,255,251,38,13,4
20140618PITCIN0,CIN,70,PIT,0,7,69,34,252,260,461,8,6,40,28,69,13,0,1846,683,27,5,13,9,3,0,27,27,247,333,48,11,1,11,17,5,2,50,0,0,1,0,1077,15,361,109,5,61,173,15,21,447,2,11,13,51,254,245,60,18,1
20140824CINATL0,ATL,131,CIN,0,-2,70,36,287,273,508,6,5,21,7,70,18,0,1914,675,35,11,52,15,19,0,155,148,916,1320,210,64,9,37,94,7,5,232,0,13,2,0,943,18,363,99,13,54,178,13,18,491,0,14,13,34,256,259,25,10,2
20140815NYNCHN0,NYN,123,CHN,1,1,70,33,259,259,480,3,0,9,14,70,17,0,1905,713,35,9,41,14,13,0,99,93,721,1026,156,40,2,21,100,10,4,219,0,15,2,0,1056,14,345,115,4,50,157,14,16,416,0,16,15,50,220,226,22,11,2
20140530OAKANA0,OAK,55,ANA,1,4,54,32,270,170,404,3,2,17,16,54,12,0,1477,566,37,4,8,3,5,0,16,17,107,163,26,6,0,5,25,1,1,32,0,0,0,0,1185,27,392,126,12,100,273,14,22,480,0,3,20,50,370,367,27,8,2
20140913SEAOAK0,SEA,147,OAK,1,-1,70,40,277,209,437,17,10,56,53,70,16,0,1912,705,32,7,61,26,15,0,123,119,1249,1640,237,64,8,29,85,8,2,433,0,28,0,0,1174,21,407,110,12,53,134,13,26,456,0,7,14,60,260,237,47,15,2
20140919MINCLE0,MIN,153,CLE,1,1,70,27,324,363,483,16,7,53,72,70,23,2,1855,668,45,3,59,19,24,0,156,157,1020,1431,248,80,6,39,52,10,5,297,0,7,0,0,1148,18,383,136,15,48,201,13,22,524,0,15,19,37,298,284,63,20,8
20140609CHADET0,DET,60,CHA,0,-1,59,33,265,256,383,6,4,29,23,59,20,0,1590,541,38,2,40,21,11,0,100,113,730,1006,182,40,4,26,54,4,4,184,1,6,1,0,1033,22,378,122,10,61,162,20,8,387,1,2,28,50,257,265,25,16,7
20140624ANAMIN0,ANA,75,MIN,1,2,70,40,331,281,514,0,0,0,0,70,20,0,1914,651,36,4,48,24,13,0,125,117,936,1314,198,50,4,24,121,14,4,281,2,20,2,0,1128,26,401,126,19,75,194,15,23,473,0,4,25,51,308,315,31,12,4
20140425LANCOL0,LAN,24,COL,1,-1,23,13,91,85,153,0,0,0,0,23,14,0,641,249,23,1,11,0,5,0,35,29,172,254,35,14,0,9,21,3,2,57,0,0,1,0,954,20,349,128,8,66,135,22,15,450,1,10,13,39,257,242,60,14,7
20140718WASMIL0,WAS,94,MIL,1,-2,70,39,289,226,484,3,2,9,11,70,18,0,1909,731,31,3,50,15,15,0,126,109,924,1253,194,38,3,28,78,16,4,340,3,11,2,0,1163,20,389,133,11,72,211,11,12,479,0,18,17,43,315,306,42,6,6
20140809BALSLN0,SLN,115,BAL,0,-7,70,38,252,268,474,1,0,2,12,70,17,0,1872,717,34,4,51,22,20,0,132,130,1001,1378,208,66,7,42,72,6,0,281,1,8,0,0,1207,19,389,127,12,53,148,14,36,376,0,9,21,74,253,261,32,12,2
20140718CHAHOU0,HOU,97,CHA,0,-1,70,31,283,325,481,3,2,16,14,70,33,0,1849,753,47,5,46,16,18,0,124,120,813,1149,171,53,5,28,76,19,4,187,2,10,1,0,946,16,335,97,9,70,170,8,28,555,0,3,16,51,249,244,50,10,9
20140702SDNCIN0,SDN,85,CIN,1,3,70,31,211,254,397,5,4,17,9,70,22,0,1883,712,40,10,33,9,13,0,77,69,605,829,120,26,5,14,72,9,3,199,0,15,1,0,848,18,268,83,14,29,141,8,16,383,1,9,13,32,161,154,25,10,6
20140617CLEANA0,CLE,72,ANA,1,-6,70,35,314,329,504,4,1,12,22,70,44,1,1867,683,63,6,7,3,3,0,18,16,129,175,26,7,1,6,6,0,0,32,0,2,1,0,1205,24,384,132,13,68,246,4,22,504,1,11,26,54,316,304,33,10,6
20140726ATLSDN0,ATL,104,SDN,1,2,70,37,288,274,481,1,0,2,5,70,22,0,1898,671,37,11,51,23,14,0,113,108,987,1342,201,43,8,37,72,16,4,297,1,3,11,0,1100,16,395,107,13,56,176,13,16,493,1,18,11,43,261,271,29,11,2
20140726MILNYN0,NYN,104,MIL,0,-3,70,33,270,257,518,5,2,12,21,70,20,0,1903,720,42,8,42,13,13,0,103,97,757,1078,193,49,5,19,77,8,1,185,0,7,0,0,1114,19,341,116,5,55,199,18,14,445,0,10,15,43,257,237,57,17,4
20140815BOSHOU0,HOU,123,BOS,0,2,70,30,287,335,454,4,1,10,30,70,28,0,1871,721,46,10,44,16,16,0,123,123,845,1187,211,56,7,25,77,10,2,219,0,10,1,0,1122,20,397,92,6,69,192,10,18,551,0,6,10,56,269,247,54,16,3
20140615CHAKCA0,KCA,68,CHA,0,3,67,35,273,268,450,8,5,43,31,67,20,0,1814,624,39,3,48,20,12,0,121,115,961,1334,220,53,4,32,89,14,0,274,2,14,8,0,1306,17,430,136,12,34,166,10,14,397,0,13,25,61,263,270,63,11,4
20140908CHAOAK0,CHA,143,OAK,1,1,70,28,269,331,456,3,1,8,18,70,25,0,1867,726,38,5,24,8,8,0,70,67,432,612,106,15,2,22,46,3,1,107,1,6,0,0,1050,32,369,111,16,63,120,14,21,477,0,3,7,59,257,251,27,13,8
20140511CINCOL0,CIN,36,COL,1,3,35,16,132,125,249,2,1,6,14,35,3,0,931,363,12,0,39,13,14,0,106,105,748,1031,155,47,4,27,65,11,3,237,2,7,2,0,893,12,304,78,5,40,159,8,20,336,3,27,11,43,193,168,26,12,1
20140522MIAPHI0,MIA,48,PHI,1,1,47,24,223,195,340,5,1,29,26,47,22,0,1243,459,34,2,26,7,9,0,67,63,472,653,104,41,3,6,38,8,3,92,1,7,2,0,927,16,358,85,14,60,182,16,10,511,1,16,13,43,246,268,23,6,5
20140527MINTEX0,MIN,49,TEX,1,1,48,23,208,234,365,1,0,2,7,48,11,0,1297,475,27,3,38,9,15,0,100,99,599,862,144,50,4,28,43,6,4,168,0,6,0,0,1139,26,404,120,8,55,237,11,27,573,0,9,22,41,268,253,27,13,7
20140418PITMIL0,MIL,17,PIT,0,2,16,11,65,51,106,4,3,13,16,16,7,0,435,163,7,1,35,13,11,0,81,81,658,890,149,34,1,28,42,3,1,146,0,1,1,0,925,19,343,88,11,64,145,9,26,484,0,28,11,41,242,239,54,25,2
20140804CLECIN0,CLE,112,CIN,1,6,70,37,323,301,493,0,0,0,0,70,31,2,1935,722,46,4,47,21,11,0,113,108,902,1221,193,65,3,25,63,8,3,301,0,4,2,0,1083,15,383,109,4,63,179,7,19,385,1,17,16,47,271,277,37,14,3
20140627MILCOL0,COL,81,MIL,0,-1,70,30,339,359,462,4,0,23,35,70,25,2,1842,772,46,11,3,1,2,0,9,10,52,77,18,2,1,1,6,0,0,9,0,1,0,0,906,16,338,98,14,73,144,9,17,356,0,8,17,15,288,253,39,12,8
20140416NYACHN1,CHN,13,NYA,0,-3,12,4,47,55,87,0,0,0,0,12,2,0,343,141,7,2,25,9,8,0,75,80,440,634,99,29,1,25,48,8,1,101,0,1,0,0,998,25,315,91,6,53,164,7,22,440,1,8,10,37,197,188,42,27,10
20140511NYNPHI0,NYN,36,PHI,1,1,35,16,137,146,244,3,1,12,9,35,8,0,968,334,19,2,30,10,10,0,69,67,548,776,139,34,3,13,56,4,1,135,0,5,0,0,954,19,316,95,12,32,135,17,11,401,0,22,12,30,228,179,65,18,8
20140525DETTEX0,TEX,50,DET,0,8,49,24,204,228,327,3,2,23,11,49,17,0,1300,472,34,5,7,3,3,0,21,22,110,172,43,5,2,4,10,4,0,35,0,0,0,0,916,16,327,84,13,42,171,9,20,370,0,23,18,48,240,214,57,24,3
20140608KCANYA0,NYA,62,KCA,0,-1,61,31,248,278,429,2,1,8,10,61,31,0,1658,544,36,5,44,15,16,0,111,108,819,1128,171,63,4,30,53,7,2,201,0,9,4,0,1295,16,429,106,13,51,199,8,16,411,1,9,16,55,285,250,56,7,7
20140704SLNMIA0,MIA,86,SLN,0,-1,70,35,295,299,486,0,0,0,0,70,28,0,1940,709,44,4,35,9,9,0,93,84,639,899,145,44,8,15,53,6,7,157,0,6,2,0,1038,19,405,107,11,62,208,23,10,568,0,15,18,56,293,277,29,7,10
20140720WASMIL0,MIL,99,WAS,0,-1,70,34,316,321,426,5,2,18,19,70,26,0,1884,704,45,3,50,17,15,0,134,131,887,1256,207,48,4,32,97,7,1,230,0,8,7,0,1132,22,370,124,14,82,157,8,40,486,0,17,16,60,300,293,51,16,7
20140729MIAWAS0,WAS,104,MIA,0,-3,70,39,294,233,486,9,5,52,42,70,12,0,1908,718,31,3,52,15,17,0,133,117,961,1307,203,43,3,30,81,16,5,354,3,11,2,0,1112,19,378,112,13,63,194,15,19,528,0,19,14,41,278,266,50,11,5
20140804CHATEX0,CHA,113,TEX,1,2,70,34,288,304,480,3,1,19,20,70,24,1,1865,723,42,7,18,5,7,0,53,52,311,449,79,10,2,15,39,2,1,75,1,6,0,0,1179,25,394,138,15,68,178,18,24,561,0,6,17,54,289,272,33,18,6
20140818MINKCA0,MIN,123,KCA,1,-2,70,30,293,312,504,15,7,66,59,70,17,0,1840,670,39,3,1,0,1,0,4,4,6,15,2,1,0,0,7,0,0,0,0,0,0,0,981,18,321,115,8,47,160,8,19,459,0,5,11,39,237,209,23,11,6
20140725MINCHA0,MIN,102,CHA,1,-4,70,31,267,300,491,8,5,40,40,70,16,0,1845,684,33,5,51,14,25,0,142,146,896,1292,239,76,4,35,72,7,2,155,1,4,0,0,1111,25,366,119,8,55,210,7,26,509,0,10,18,34,249,258,38,19,3
20140912SFNLAN0,LAN,147,SFN,0,-9,70,42,278,245,499,13,6,46,42,70,26,0,1893,729,41,3,55,28,14,0,112,117,1029,1405,240,62,4,23,71,4,6,292,0,6,0,0,1060,14,389,120,10,59,215,13,18,478,0,17,22,59,254,292,24,15,7
20140518NYAPIT1,PIT,42,NYA,0,-1,41,17,159,178,303,1,0,1,7,41,15,0,1122,483,30,3,28,7,9,0,78,60,499,711,127,24,0,9,50,24,3,116,0,7,3,0,1103,19,342,114,13,68,228,16,38,505,1,10,9,38,261,241,42,11,5
20140513PHIANA0,PHI,37,ANA,1,-1,36,17,141,171,280,0,0,0,0,36,16,0,966,370,20,1,39,17,11,0,96,93,831,1104,172,51,6,27,39,4,0,273,0,1,0,0,1127,25,421,129,16,50,177,24,16,449,0,16,12,44,273,270,46,15,4
20140808CHNTBA0,TBA,115,CHN,0,1,70,36,271,254,531,0,0,0,0,70,22,0,1890,521,30,6,45,16,13,0,104,96,781,1085,167,37,4,21,86,14,3,218,0,13,3,0,909,21,290,90,7,39,155,12,24,349,0,16,16,45,208,175,24,12,4
20140926WASMIA1,MIA,159,WAS,0,-4,70,33,245,277,478,15,5,55,70,70,23,1,1864,756,39,4,39,14,11,0,85,85,706,986,166,35,3,11,99,3,1,145,0,10,0,0,900,12,340,83,11,23,152,14,9,385,0,10,13,56,188,165,17,10,2
20140605CHNNYN0,CHN,57,NYN,1,3,56,22,214,230,374,2,2,7,5,56,25,1,1514,573,37,5,43,14,17,0,103,106,794,1107,152,52,2,25,85,12,2,202,0,6,3,0,999,15,290,97,6,56,179,12,22,420,2,8,14,37,218,208,25,19,1
20140727MINCHA0,CHA,106,MIN,0,-1,70,33,272,295,464,10,5,56,45,70,23,1,1865,711,42,8,10,3,6,0,35,33,162,253,53,11,3,5,19,7,0,26,0,3,0,0,1115,23,377,117,16,65,169,14,24,501,0,6,15,53,266,252,36,14,7
20140602MIATBA0,TBA,58,MIA,0,-2,57,23,217,255,423,0,0,0,0,57,17,0,1542,485,29,3,27,12,5,0,54,54,522,700,99,26,3,16,49,4,4,161,1,8,2,0,974,24,305,89,6,36,171,11,18,357,0,11,16,53,197,169,26,11,2
20140927PHIATL0,PHI,161,ATL,1,-2,70,34,274,286,471,17,8,64,66,70,26,1,1897,736,34,4,63,18,28,0,188,175,1194,1710,244,85,7,29,155,25,5,392,0,21,5,0,1058,17,386,87,5,42,114,15,22,464,0,17,17,44,207,239,37,8,3
20140613HOUTBA0,TBA,68,HOU,0,5,67,25,242,294,500,0,0,0,0,67,21,0,1806,556,33,4,29,12,7,0,63,64,553,748,110,29,3,17,52,5,4,168,1,8,3,0,1140,19,362,116,7,44,219,20,21,388,0,9,22,54,216,210,24,16,0
20140513MILPIT0,MIL,39,PIT,1,3,38,24,153,140,247,7,6,29,28,38,14,0,1061,385,20,2,28,9,5,0,70,72,514,682,91,21,3,28,41,3,0,156,0,4,2,0,1083,19,383,105,14,60,167,10,12,473,0,27,14,52,251,245,64,27,5
20140513NYANYN0,NYN,38,NYA,0,5,37,18,151,157,263,1,1,9,7,37,9,0,1028,355,20,2,24,8,8,0,59,55,418,601,93,22,2,12,61,4,3,123,0,9,1,0,1216,22,385,122,13,48,202,22,22,536,0,17,14,34,284,218,76,23,9
20140622MINCHA0,MIN,74,CHA,1,1,70,34,291,306,520,6,4,32,30,70,18,0,1872,691,37,3,43,11,17,0,112,111,707,1001,164,57,6,31,45,6,4,199,0,7,0,0,1123,26,368,115,9,56,218,15,22,496,0,10,18,41,261,235,36,10,4
20140511TBACLE0,TBA,38,CLE,1,-1,37,16,155,164,292,2,1,10,7,37,6,0,1004,339,16,2,30,11,8,0,69,68,507,697,105,26,3,17,47,9,2,135,0,9,3,0,1230,19,392,139,7,46,265,15,19,448,0,10,22,68,262,232,22,17,1
20140722PHISFN0,PHI,100,SFN,1,-3,70,28,261,307,498,1,0,4,7,70,27,1,1924,712,32,4,41,10,21,0,122,126,723,1047,165,50,4,33,70,18,13,172,0,6,2,0,1014,24,345,84,13,49,144,15,13,445,0,11,13,29,232,210,47,10,2
20140922SDNCOL0,COL,157,SDN,0,-1,70,29,313,339,457,16,9,60,56,70,14,0,1884,780,47,8,18,6,9,0,45,51,333,473,73,28,5,9,39,2,1,83,0,3,0,0,965,15,400,104,21,56,113,14,19,396,0,14,15,35,257,253,29,24,5
20140503PITTOR0,TOR,30,PIT,0,-2,29,13,134,137,213,1,0,5,6,29,6,0,768,255,10,3,40,16,16,0,131,125,780,1100,147,53,3,38,89,13,0,207,1,8,5,0,982,15,301,97,4,63,179,11,12,306,0,3,7,35,249,219,18,13,2
20140816TBANYA0,NYA,121,TBA,0,1,70,34,257,293,480,11,3,43,65,70,22,0,1875,653,42,7,6,3,1,0,10,12,111,151,26,3,0,3,10,2,0,28,0,0,0,0,1222,23,393,99,9,63,187,5,32,446,0,11,22,63,264,255,47,13,0
20140601NYAMIN0,MIN,54,NYA,0,5,53,25,223,247,399,2,1,7,4,53,11,0,1429,529,29,3,39,9,15,0,103,102,620,890,150,52,4,28,43,6,4,171,0,6,0,0,1126,28,404,115,9,53,237,18,26,604,0,10,19,39,268,250,27,12,7
20140923OAKANA0,ANA,158,OAK,0,2,70,45,329,255,464,17,8,69,75,70,18,0,1948,622,40,1,9,0,6,0,27,30,132,202,40,11,0,6,13,2,2,31,0,0,0,0,1178,25,390,125,11,58,144,23,18,431,1,11,18,63,311,296,23,14,2
20140523ATLCOL0,ATL,47,COL,1,1,46,26,155,147,306,0,0,0,0,46,16,0,1238,421,27,3,8,0,5,0,23,19,129,191,31,8,3,5,16,2,1,42,0,2,0,0,951,18,339,98,9,60,186,8,27,498,1,5,13,48,232,192,29,12,2
20140604TEXBAL0,BAL,57,TEX,0,1,56,29,242,243,394,1,1,8,3,56,9,0,1507,575,26,0,40,13,15,0,108,108,709,1014,167,48,7,24,82,12,1,183,0,5,5,0,1123,14,390,98,7,68,141,12,23,442,0,13,21,46,263,252,24,10,4
20140430HOUWAS0,HOU,28,WAS,1,-7,27,9,88,135,169,1,0,3,4,27,6,0,727,289,16,1,15,4,9,0,33,30,275,379,53,22,1,8,21,2,0,63,1,0,0,0,1001,19,337,104,11,58,200,5,19,558,0,8,12,41,237,221,48,28,11
20140405TBATEX0,TEX,5,TBA,0,-1,4,2,18,27,29,1,0,1,8,4,3,0,105,34,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,14,352,85,6,43,163,10,23,296,0,19,10,36,252,227,76,18,5
20140720ARICHN0,CHN,97,ARI,0,-1,70,31,274,302,445,6,2,28,29,70,26,0,1882,704,38,6,27,10,5,0,54,57,461,633,79,23,3,11,60,5,3,145,0,4,0,0,931,12,272,105,14,49,161,12,18,391,0,15,14,33,206,204,17,10,1
20140528BOSATL0,ATL,52,BOS,0,-4,51,28,175,166,343,2,0,9,14,51,16,0,1373,464,29,3,9,0,5,0,25,21,149,218,36,9,3,6,16,2,1,49,0,4,0,0,956,15,342,102,4,72,179,9,13,493,1,2,13,43,237,219,25,9,2
20140611PITCHN0,CHN,63,PIT,0,-2,62,26,243,252,412,8,3,32,33,62,25,1,1685,634,42,5,35,13,11,0,91,98,634,886,133,40,2,27,61,12,2,160,0,4,2,0,1014,13,281,101,11,47,187,14,19,396,2,8,14,38,198,198,18,19,2
20140419MIASEA0,SEA,17,MIA,0,-7,16,7,65,58,114,1,0,4,8,16,5,0,425,144,9,0,3,1,1,0,4,4,50,63,8,1,1,1,6,1,0,10,0,0,0,0,1001,25,320,100,12,57,181,10,14,427,0,6,13,34,233,235,21,12,4
20140628SDNARI0,SDN,81,ARI,1,-2,70,30,213,262,397,7,2,23,33,70,22,0,1883,702,43,10,49,13,23,0,140,137,857,1226,218,69,7,33,54,4,4,177,1,5,1,0,977,18,307,96,16,33,151,8,14,404,1,20,8,43,188,172,39,14,4
20140709BOSCHA0,BOS,91,CHA,1,1,70,30,261,310,511,5,2,13,19,70,31,0,1906,660,42,6,5,2,2,0,9,9,97,125,18,3,1,3,8,0,0,30,0,1,0,0,913,14,324,103,6,49,209,18,21,451,0,5,19,41,234,230,18,10,2
20140707MILPHI0,MIL,90,PHI,1,-1,70,38,312,299,436,3,3,25,10,70,24,0,1908,701,41,3,38,14,9,0,107,111,690,937,120,36,3,45,62,4,0,205,0,5,2,0,1117,23,365,119,15,84,162,9,39,476,0,17,17,60,296,307,49,18,6
20140409PHIMIL0,MIL,8,PHI,0,5,7,5,31,18,52,1,1,10,4,7,5,0,195,64,4,1,25,10,7,0,70,67,490,679,101,29,1,21,40,5,3,143,0,6,2,0,938,19,355,99,10,64,164,10,24,433,0,11,15,46,256,241,62,25,2
20140622SLNPHI0,PHI,74,SLN,0,-2,70,33,271,297,519,3,2,10,6,70,31,0,1914,696,34,3,44,13,19,0,139,134,811,1183,214,47,9,28,68,10,6,165,1,4,3,0,1050,22,342,92,13,50,148,24,13,420,0,16,14,29,230,239,41,13,5
20140603CLEBOS0,CLE,59,BOS,1,2,58,28,251,269,420,1,1,3,2,58,39,1,1543,548,56,6,2,0,1,0,5,6,37,52,11,3,0,2,2,1,1,9,0,0,0,0,1205,25,410,132,15,63,186,3,23,446,1,16,21,52,320,312,48,14,5
20140713TEXANA0,TEX,95,ANA,1,-3,70,23,279,385,444,9,2,37,48,70,29,1,1830,602,48,5,6,0,2,0,17,17,95,128,8,13,0,6,5,1,2,13,0,0,1,0,769,15,277,83,11,34,71,7,15,272,2,14,15,46,180,172,27,18,3
20140414ARINYN0,NYN,13,ARI,0,4,12,5,47,63,72,0,0,0,0,12,1,0,337,116,5,1,19,7,7,0,46,45,333,480,75,16,2,12,46,4,2,96,0,7,0,0,1083,13,337,96,14,42,174,12,16,447,0,18,11,29,232,170,66,16,7
20140725PHIARI0,ARI,103,PHI,0,-4,70,34,287,296,468,3,1,10,12,70,26,0,1874,719,44,0,54,16,16,0,147,142,1010,1404,215,69,4,39,100,7,5,272,0,19,4,0,984,17,329,97,13,59,135,17,15,405,2,16,14,65,233,263,18,10,3
20140905DETSFN0,SFN,141,DET,0,6,70,32,282,279,493,0,0,0,0,70,20,0,1865,710,42,2,50,16,18,0,141,145,948,1317,184,66,9,42,92,8,2,257,4,5,2,0,1028,18,393,87,27,41,139,9,8,346,0,2,17,30,248,228,30,13,4
20140811HOUMIN0,MIN,117,HOU,0,2,70,29,284,305,502,3,1,17,19,70,15,0,1840,677,36,3,42,18,12,0,113,109,749,1062,158,52,4,36,61,6,4,182,0,1,0,0,1081,19,375,126,8,33,182,9,17,455,0,10,14,39,243,203,50,16,6
20140611NYNMIL0,MIL,66,NYN,0,2,65,38,279,259,417,1,0,2,6,65,20,0,1769,648,36,4,44,16,20,0,124,114,773,1114,194,36,1,29,91,8,3,187,0,12,4,0,1117,28,374,123,13,79,145,7,26,464,0,26,18,55,301,284,56,21,5
20140721PITLAN0,LAN,101,PIT,0,3,70,38,288,248,487,4,1,19,15,70,17,0,1848,743,31,5,48,24,13,0,99,104,890,1222,212,52,4,22,64,2,6,247,0,6,0,0,1168,26,399,122,21,36,166,12,10,452,1,18,18,52,244,232,52,21,6
20140817COLCIN1,CIN,123,COL,0,-1,70,38,285,241,429,5,3,16,24,70,15,0,1900,690,32,8,43,18,10,0,102,98,852,1170,175,46,9,18,70,12,6,234,0,9,0,0,1064,24,325,106,9,48,110,8,23,428,0,21,11,30,229,210,51,22,3
20140828DETNYA0,DET,132,NYA,1,1,70,38,338,311,490,6,2,15,21,70,23,0,1897,701,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195,27,437,130,11,65,189,24,10,480,0,9,22,55,310,303,40,12,7
20140331TEXPHI0,PHI,1,TEX,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,14,8,0,72,71,668,876,127,41,3,22,32,4,0,222,0,1,0,0,1049,20,384,114,16,49,136,22,16,388,0,10,16,48,250,239,38,13,3
20140518CLEOAK0,OAK,44,CLE,0,10,43,27,222,137,323,5,3,27,12,43,9,0,1184,450,33,3,8,3,1,0,17,14,155,207,28,7,0,5,12,1,0,51,0,4,0,0,1234,25,396,127,13,96,247,12,21,450,0,9,22,50,368,360,29,9,3
20140928WASMIA0,MIA,162,WAS,0,-1,70,33,255,279,474,18,6,71,86,70,23,1,1861,766,35,5,46,17,12,0,101,95,848,1161,198,60,4,15,56,15,4,165,1,8,2,0,874,14,328,86,10,19,113,9,13,350,0,20,8,50,177,151,17,11,2
20140918MIAWAS0,MIA,152,WAS,1,-4,70,35,262,282,507,11,5,48,56,70,22,1,1867,760,39,4,16,3,8,0,38,42,268,379,61,17,3,10,24,1,1,50,0,3,0,0,889,14,347,97,15,32,144,12,14,469,0,13,14,47,216,195,17,11,4
20140408TORHOU0,HOU,8,TOR,0,-3,7,3,21,36,36,0,0,0,0,7,0,0,189,75,2,0,11,4,6,0,23,19,210,281,40,14,1,5,14,0,0,46,0,0,0,0,1035,13,372,110,8,56,195,6,17,567,0,16,10,44,244,222,55,29,8
20140404KCACHA0,KCA,3,CHA,1,2,2,0,4,6,14,0,0,0,0,2,0,0,54,16,0,0,33,15,12,0,91,95,635,905,164,39,3,30,58,8,1,111,0,7,3,0,1369,23,489,109,11,58,149,13,14,379,0,8,20,66,278,280,44,11,4
20140719ATLPHI0,PHI,97,ATL,0,1,70,29,264,298,490,11,4,40,46,70,28,1,1927,705,34,4,49,11,19,0,125,123,982,1345,177,88,3,29,80,12,8,308,0,6,2,0,989,23,308,92,10,53,154,19,15,490,0,16,17,29,222,242,30,9,3
20140502KCADET0,KCA,28,DET,1,-6,27,14,108,103,181,2,0,4,6,27,14,0,718,230,22,2,40,16,11,0,93,89,806,1107,177,39,4,24,77,11,0,237,2,11,6,0,1311,21,475,116,14,48,168,13,14,387,0,12,16,59,271,281,58,13,5
20140609ARIHOU0,HOU,65,ARI,0,1,64,28,250,289,434,0,0,0,0,64,23,0,1706,683,39,3,22,5,6,0,46,44,381,534,82,16,1,8,66,3,0,81,0,8,0,0,942,20,341,83,12,45,176,5,16,438,0,9,13,37,221,188,54,20,8
20140401HOUNYA0,NYA,1,HOU,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14,13,0,118,112,633,908,141,52,3,28,60,4,5,175,1,7,1,0,1035,13,336,101,12,75,172,12,20,427,2,6,19,42,289,282,51,10,5
20140622CLEDET0,DET,72,CLE,0,6,70,38,314,314,458,7,3,36,38,70,24,0,1884,652,46,3,47,29,6,0,111,110,938,1246,148,63,6,29,84,7,1,351,2,10,1,0,1164,28,419,146,8,70,166,16,13,478,1,9,30,52,286,293,46,22,11
