gid,team,gameNumber,opp,home,spread,n,wins,scored,allowed,lob,n_vs,wins_vs,scored_vs,allowed_vs,dn,dUR,dTUR,dP,dA,dE,dPB,pn,p_W,p_L,p_SV,p_R,p_ER,p_IP,p_BF,p_S,p_D,p_T,p_HR,p_BB,p_HBP,p_IBB,p_K,p_BK,p_WP,p_PO,p_GDP,b_O,b_E,b_S,b_D,b_T,b_HR,b_BB,b_IBB,b_HBP,b_K,b_I,b_SH,b_SF,b_GDP,b_R,b_RBI,b_SB,b_CS,b_PO
20050926DETCHA0,DET,156,CHA,1,1,30,8,120,166,189,15,3,41,82,30,10,0,779,323,18,1,30,7,12,0,104,100,571,812,155,36,4,21,43,4,3,83,0,16,5,0,552,10,178,54,6,45,65,2,8,200,0,5,5,27,136,116,5,5,0
20050421SDNLAN0,SDN,16,LAN,1,5,15,7,69,66,113,4,0,4,21,15,10,0,404,156,12,1,30,11,13,0,101,92,526,755,114,40,3,25,49,8,2,140,0,6,0,0,564,13,159,54,6,22,121,4,14,136,0,6,15,20,140,127,24,6,0
20050630ARISFN0,ARI,80,SFN,1,-7,30,11,145,180,226,11,5,43,51,30,16,5,789,326,21,1,30,13,9,0,96,99,563,811,132,33,9,28,75,5,0,102,0,8,0,0,492,9,171,54,4,26,82,3,7,212,0,12,6,21,124,108,5,3,0
20050623MINDET0,MIN,70,DET,1,4,30,15,130,133,190,7,3,34,38,30,15,0,842,356,23,1,30,11,7,0,82,86,597,819,174,38,3,23,21,3,3,65,1,3,0,0,423,6,147,34,5,24,51,3,7,141,0,6,8,16,93,105,12,6,1
20050805TEXBAL0,TEX,108,BAL,1,-5,30,14,163,175,215,4,3,21,16,30,11,0,813,293,22,2,4,0,3,0,17,16,49,80,23,4,0,2,5,2,0,10,0,1,0,0,555,11,171,54,5,50,100,1,12,200,0,1,7,25,158,164,14,4,0
20050808MILSLN0,MIL,113,SLN,1,-4,30,17,151,142,211,10,3,38,51,30,16,1,807,294,29,1,30,5,16,0,95,90,498,751,115,37,3,26,61,6,10,105,0,4,3,0,500,8,162,65,4,31,65,9,20,194,0,10,6,28,140,130,9,4,0
20050909SFNCHN0,CHN,141,SFN,0,-1,30,15,137,135,211,4,3,14,11,30,9,0,795,277,17,2,30,12,12,0,90,88,518,757,108,37,5,20,67,18,2,107,1,4,3,0,561,6,165,66,6,31,68,8,5,137,1,17,5,22,120,107,13,5,1
20050608CINTBA0,TBA,59,CIN,0,-2,30,10,137,165,190,1,0,7,9,30,13,0,778,272,25,1,22,6,10,0,82,79,345,507,69,24,5,29,44,4,2,55,1,2,2,0,474,4,173,37,4,24,69,3,4,148,0,4,8,18,116,117,24,7,1
20050424ANAOAK0,ANA,19,OAK,1,1,18,10,91,78,111,5,2,24,18,18,4,0,495,175,11,1,30,11,11,0,75,81,572,801,106,42,2,19,69,7,2,177,0,9,2,0,516,6,168,52,10,33,77,4,5,178,0,5,8,18,141,146,24,6,2
20050627FLOATL0,ATL,76,FLO,0,5,30,15,137,136,223,8,5,30,33,30,4,0,786,343,11,0,23,8,8,0,64,61,424,599,96,20,2,21,51,1,6,57,3,2,3,0,489,15,150,47,9,36,83,10,12,156,0,7,9,19,138,123,24,5,1
20050806NYNCHN0,NYN,110,CHN,1,2,30,15,147,119,200,4,2,19,20,30,11,0,810,329,24,2,24,6,10,0,59,67,390,558,86,29,3,20,46,2,7,67,1,0,0,0,532,10,183,52,5,26,68,8,6,153,0,10,10,16,135,124,40,5,4
20050525ANACHA0,CHA,47,ANA,0,2,30,20,136,100,197,2,1,2,5,30,7,0,809,300,17,3,30,14,11,0,84,90,606,839,116,45,2,22,58,7,3,171,1,8,0,0,456,9,137,38,2,27,69,4,18,154,1,11,9,19,107,111,16,10,1
20050612HOUTOR0,TOR,63,HOU,0,-3,30,15,133,116,180,2,0,5,10,30,6,0,776,327,13,2,30,13,12,0,91,92,507,734,138,41,3,25,27,9,3,84,2,1,2,0,471,10,148,41,7,23,71,2,10,125,0,2,7,20,113,113,12,5,1
20050703CINHOU0,HOU,81,CIN,0,9,30,19,145,113,196,13,8,60,54,30,11,0,792,297,14,3,30,13,4,0,55,53,596,796,105,27,3,11,58,3,3,196,1,5,1,0,486,8,156,48,3,34,77,3,14,169,0,9,7,16,123,128,19,10,4
20050728SDNSLN0,SDN,102,SLN,1,-8,30,11,119,147,214,6,4,28,32,30,6,0,792,306,17,4,13,3,5,0,39,40,230,332,48,25,1,8,27,2,0,45,0,0,0,0,490,7,166,44,9,28,108,4,6,163,0,9,6,20,114,109,15,8,3
20050807WASSDN0,SDN,111,WAS,0,3,30,12,126,160,221,2,2,9,7,30,8,0,794,262,21,2,30,15,7,0,75,68,591,799,94,42,6,20,45,8,2,224,0,3,2,0,551,9,156,46,7,28,83,5,8,157,0,15,6,18,127,111,19,10,1
20050619TEXWAS0,WAS,69,TEX,0,6,30,18,108,123,198,2,0,5,15,30,5,0,802,300,15,1,17,3,6,0,48,42,259,386,66,17,3,11,27,4,8,50,0,2,3,0,510,8,167,53,6,19,90,13,16,191,0,13,5,23,113,98,8,10,4
20050731MILSFN0,MIL,106,SFN,1,4,30,16,151,141,195,6,3,29,23,30,15,1,798,294,30,1,30,14,10,0,86,87,539,778,107,46,2,27,69,10,2,147,3,1,10,0,497,10,156,60,2,36,77,9,12,200,0,10,8,29,145,128,12,2,0
20050821DETTOR0,TOR,123,DET,0,-11,30,18,150,116,217,6,3,27,29,30,7,0,847,322,21,1,4,1,0,0,10,13,59,87,13,6,0,1,11,2,0,13,0,2,0,0,584,9,169,64,6,27,84,5,15,171,0,7,7,27,138,140,8,8,1
20050912CLEOAK0,OAK,143,CLE,0,2,30,15,135,104,203,6,2,24,26,30,8,1,822,300,14,0,30,12,10,0,93,85,568,792,124,40,4,23,44,6,5,138,0,6,0,0,610,13,190,46,4,36,80,3,8,124,0,7,9,28,131,129,9,7,1
20050628OAKSEA0,SEA,75,OAK,0,-7,30,15,131,122,217,9,3,27,39,30,6,0,804,299,14,4,30,7,9,0,114,106,530,803,140,44,4,25,55,10,2,100,0,3,0,0,540,8,183,60,7,20,67,8,13,167,0,6,7,15,124,112,15,9,0
20050430HOUCHN0,HOU,22,CHN,1,2,21,8,77,75,156,1,0,2,3,21,4,0,557,214,8,0,13,5,3,0,30,35,205,302,54,15,4,8,22,1,2,59,0,0,1,0,457,13,140,49,7,24,75,8,7,164,0,7,12,26,103,110,19,6,1
20050604SEATBA0,TBA,56,SEA,0,-1,30,12,144,162,189,4,2,22,18,30,17,0,786,281,25,1,18,4,7,0,48,47,282,419,56,21,6,8,52,5,0,84,0,5,4,0,558,7,205,50,5,20,74,4,10,165,0,5,10,20,141,118,25,11,2
20050507ANADET0,DET,29,ANA,0,1,28,12,139,124,178,1,0,3,4,28,8,0,742,285,21,0,30,11,13,0,83,91,525,749,107,31,5,19,60,6,3,162,0,7,2,0,516,18,180,47,17,28,76,6,7,185,0,11,7,27,143,134,17,6,5
20050902TORTBA0,TBA,136,TOR,0,-1,30,16,161,167,194,13,5,52,76,30,19,2,788,272,22,2,30,9,9,0,107,110,502,749,134,54,5,21,47,3,2,89,3,5,0,0,552,9,169,63,10,40,74,3,17,162,0,4,12,26,152,158,11,5,1
20050630NYNPHI0,PHI,79,NYN,0,-2,30,18,156,145,214,11,4,52,65,30,7,0,804,324,16,1,30,15,10,0,102,96,582,828,154,38,1,33,31,0,3,124,0,5,1,0,507,5,188,46,10,23,100,8,5,163,0,8,4,21,145,122,36,10,0
20050604NYNSFN0,SFN,53,NYN,0,-4,30,12,122,160,204,0,0,0,0,30,12,3,798,341,16,1,24,8,5,0,68,69,440,623,90,28,5,20,47,1,2,117,0,2,0,0,532,11,176,48,4,26,71,6,8,114,0,16,9,31,116,126,13,4,2
20050811HOUWAS0,HOU,115,WAS,1,3,30,20,141,90,218,6,4,35,20,30,12,0,817,311,18,1,30,11,11,0,70,65,577,776,119,39,3,17,42,1,1,150,0,5,3,0,486,14,169,48,6,34,83,10,13,168,0,24,9,25,125,123,23,8,3
20050928SDNSFN0,SFN,158,SDN,0,-8,30,19,113,105,187,16,6,69,87,30,10,0,804,264,15,0,30,14,6,0,87,84,540,786,104,37,5,17,83,4,5,173,1,7,0,0,501,9,164,44,8,33,74,20,11,162,0,19,8,19,117,115,14,4,2
20050625MILMIN0,MIN,72,MIL,0,-1,30,15,130,131,189,4,2,14,15,30,14,0,839,356,24,1,30,20,3,0,55,55,634,801,86,30,3,18,39,5,1,253,0,8,0,0,468,3,141,43,3,29,53,6,6,144,0,3,8,24,101,112,15,5,1
20050701BALCLE0,CLE,78,BAL,0,2,30,20,172,122,207,1,1,9,3,30,6,0,827,296,14,0,30,11,11,0,101,101,539,773,123,39,1,20,64,10,2,139,1,2,0,0,527,10,177,68,8,34,92,5,9,174,0,2,12,28,156,150,12,9,1
20050726KCACHA0,CHA,99,KCA,0,-6,30,19,156,127,173,10,10,61,30,30,12,0,822,307,13,3,30,17,7,0,90,77,669,898,155,36,3,19,39,2,4,139,0,1,4,0,552,15,194,42,1,35,70,3,8,150,1,11,6,20,150,134,45,12,8
20050625ANALAN0,ANA,73,LAN,1,2,30,18,163,109,218,4,3,21,7,30,8,0,814,257,15,3,4,1,2,0,14,14,66,100,15,5,2,3,10,1,0,18,0,1,0,0,564,13,229,53,8,25,75,7,5,145,0,8,7,30,166,142,33,10,3
20050928ATLCOL0,ATL,159,COL,1,-5,30,18,145,127,201,5,2,37,27,30,6,0,810,308,17,1,13,6,3,0,32,34,210,314,48,20,1,6,36,0,2,53,0,3,0,0,363,5,143,35,6,10,56,3,2,147,0,13,7,19,83,74,9,1,0
20050701MILPIT0,PIT,78,MIL,0,-4,30,13,132,140,199,8,3,21,39,30,14,0,800,350,21,3,30,9,11,0,81,81,567,783,129,41,3,17,53,1,2,97,1,3,0,0,513,9,159,52,5,25,76,10,11,151,0,6,12,27,120,124,6,9,0
20050906OAKSEA0,SEA,138,OAK,0,1,30,13,128,133,182,13,4,34,59,30,4,0,810,323,12,1,30,7,12,0,111,116,574,830,148,41,3,28,53,7,5,114,1,8,0,0,494,6,134,50,5,24,69,12,7,162,0,4,6,16,110,110,10,8,2
20050721CHABOS0,BOS,95,CHA,0,1,30,17,168,139,229,0,0,0,0,30,5,0,793,287,21,3,30,12,7,0,85,89,531,770,111,36,2,22,70,10,2,163,1,11,0,0,502,17,198,79,8,37,108,7,6,177,0,3,8,24,186,174,11,4,1
20050701CHNWAS0,WAS,79,CHN,0,1,30,23,129,111,205,3,2,12,13,30,7,0,801,296,14,3,30,15,7,0,76,79,654,917,153,36,5,14,69,11,13,137,1,2,0,0,497,10,150,52,2,21,76,10,12,177,0,24,8,19,101,99,11,6,1
20050915ARIMIL0,MIL,146,ARI,0,12,30,16,131,118,192,5,3,15,10,30,8,0,813,264,19,1,30,10,10,0,82,79,507,734,114,43,4,24,44,4,5,83,0,8,0,0,494,11,153,53,3,21,70,7,7,146,0,14,4,19,106,86,11,8,3
20050624COLKCA0,KCA,72,COL,0,-8,30,13,148,169,215,0,0,0,0,30,11,0,793,301,20,0,7,2,2,0,12,12,137,188,32,7,1,1,12,3,1,15,0,0,0,0,473,6,171,51,8,22,78,4,9,162,0,5,7,13,134,125,9,2,4
20050910NYABOS0,BOS,141,NYA,0,7,30,19,189,164,205,14,6,91,65,30,18,1,808,299,27,3,30,18,7,0,92,94,616,847,120,60,4,22,34,7,0,180,0,3,4,0,527,15,185,74,0,39,98,10,6,173,0,2,11,27,183,176,6,2,1
20050412ARICOL0,COL,7,ARI,0,-2,6,1,32,51,42,1,0,0,2,6,3,0,150,57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,9,165,47,3,20,77,6,12,165,0,9,6,24,116,102,7,6,2
20050805PHIMIL0,PHI,110,MIL,1,-2,30,17,139,126,233,6,4,29,24,30,13,0,810,309,15,2,30,14,10,0,93,89,562,791,129,42,7,18,35,10,4,110,0,4,0,0,498,8,165,56,7,29,96,20,8,202,0,13,10,17,131,134,16,6,3
20050901CHADET0,CHA,132,DET,1,9,30,14,116,129,198,11,8,53,35,30,16,0,822,338,20,1,30,10,7,0,84,82,557,797,107,31,3,24,76,9,1,143,2,21,3,0,559,7,208,45,4,31,63,3,15,185,0,9,7,12,127,114,35,18,1
20050903MILSDN0,MIL,136,SDN,1,-5,30,15,130,134,181,5,2,27,20,30,10,0,808,285,18,1,26,7,9,0,69,80,406,599,91,31,5,16,57,5,0,64,0,5,0,0,502,11,177,46,2,29,67,6,14,177,0,8,6,20,130,121,10,5,2
20050511BOSOAK0,OAK,34,BOS,0,-1,30,12,101,153,228,2,0,7,16,30,27,0,793,314,20,3,30,9,12,0,101,98,559,805,122,35,3,24,68,8,0,132,0,3,0,0,598,12,173,46,2,23,104,4,12,151,0,4,5,20,112,115,8,4,0
20050422NYNWAS0,WAS,17,NYN,0,-2,16,9,67,78,103,0,0,0,0,16,4,0,426,157,9,1,30,10,7,0,112,108,571,834,142,42,2,29,61,4,5,118,0,4,1,0,442,7,142,50,7,25,62,9,9,155,0,7,5,22,101,110,5,7,1
20050615MINSFN0,SFN,63,MIN,0,4,30,9,108,170,200,1,0,3,4,30,9,3,788,325,13,0,26,8,6,0,73,76,469,671,102,30,5,21,51,1,2,125,0,2,0,0,544,14,170,48,1,24,81,5,8,133,0,10,5,30,108,104,13,5,3
20050429CLEKCA0,KCA,23,CLE,0,-6,22,5,79,128,148,2,1,7,10,22,12,0,592,234,22,2,28,8,12,0,70,70,496,688,98,34,3,28,27,11,3,113,2,2,1,0,513,11,176,40,6,24,65,3,13,181,0,12,9,11,114,101,13,8,4
20050706TEXBOS0,BOS,83,TEX,0,3,30,19,175,152,216,5,3,29,24,30,7,0,796,300,18,5,30,11,8,0,82,85,534,772,113,36,2,20,69,11,2,160,1,12,1,0,522,14,184,71,6,38,94,7,6,194,0,1,14,29,167,173,9,0,1
20050907SLNCHN0,SLN,140,CHN,1,-1,30,19,135,112,221,11,4,38,49,30,13,0,803,361,17,1,30,15,9,0,89,83,558,794,132,44,2,18,63,7,1,100,0,6,2,0,496,7,184,55,4,27,85,15,8,177,0,12,4,21,136,134,19,7,1
20050924CHAMIN0,CHA,154,MIN,1,7,30,16,128,134,213,16,9,46,52,30,11,0,823,317,17,0,30,12,8,0,91,93,621,859,138,39,5,26,53,3,2,133,0,19,1,0,564,5,174,59,6,34,73,4,15,191,0,9,6,19,124,121,10,10,3
20050404PITMIL0,PIT,1,MIL,1,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12,10,0,68,64,588,805,89,27,7,22,79,9,2,239,1,2,0,0,520,8,168,52,4,23,82,4,7,179,0,14,4,27,106,112,14,5,2
20050610ATLOAK0,ATL,60,OAK,1,-2,30,13,133,126,194,0,0,0,0,30,7,0,774,355,14,1,4,2,1,0,2,2,70,97,14,7,1,0,9,0,2,21,0,2,0,0,402,15,114,47,7,24,56,5,8,151,0,6,10,8,115,99,19,3,1
20050715SDNARI0,SDN,91,ARI,1,3,30,13,124,132,215,10,4,49,47,30,11,0,792,298,16,2,30,11,7,0,79,81,557,783,110,43,4,23,50,5,1,127,1,5,0,0,518,11,181,52,12,23,94,3,8,152,0,11,8,21,120,112,20,9,3
20050506SLNSDN0,SLN,28,SDN,1,-1,27,18,130,106,201,1,0,3,8,27,12,0,723,318,16,2,30,15,9,0,85,81,540,783,126,43,2,19,65,5,0,105,0,5,0,0,547,10,166,54,5,29,84,9,14,136,0,10,9,16,127,127,13,5,1
20050605SEATBA0,TBA,57,SEA,0,-1,30,12,147,162,189,5,2,27,24,30,15,0,783,281,24,1,29,7,16,0,112,119,426,659,104,36,1,27,76,5,1,87,0,5,4,0,548,6,183,48,4,24,80,3,9,179,0,1,10,26,133,134,24,7,2
20050715CLECHA0,CHA,88,CLE,0,6,30,20,153,123,167,10,7,40,42,30,11,0,823,297,15,2,30,14,6,0,81,88,602,832,120,41,4,22,59,5,2,158,1,14,0,0,494,10,177,40,3,38,74,6,16,183,0,7,10,24,150,139,20,9,2
20050927ATLCOL0,ATL,158,COL,1,9,30,17,134,127,205,4,1,25,24,30,7,0,807,307,18,1,30,13,10,0,83,81,597,846,139,40,5,21,58,9,5,120,0,4,2,0,515,10,149,58,3,36,85,14,6,180,0,10,9,24,130,136,19,8,0
20050618NYACHN0,CHN,66,NYA,0,-7,30,18,149,129,203,1,0,6,9,30,6,0,804,347,16,1,24,7,4,0,53,53,447,610,86,33,5,12,36,4,2,110,0,0,1,0,545,6,199,74,4,40,62,8,8,166,0,5,6,20,140,158,16,7,1
20050721CLEKCA0,CLE,96,KCA,1,9,30,13,136,138,218,8,3,31,32,30,11,0,783,275,15,1,30,10,16,0,91,86,568,790,120,41,2,17,51,6,2,109,0,4,1,0,526,11,184,65,3,27,77,4,11,195,0,3,10,30,144,119,9,5,1
20051001SEAOAK0,OAK,161,SEA,0,1,30,12,118,126,196,16,10,70,48,30,6,0,796,285,16,1,30,11,12,0,76,74,553,769,101,40,4,20,60,5,3,108,2,4,2,0,603,10,169,55,2,32,91,3,15,147,0,4,4,33,129,128,4,3,0
20050527CHNCOL0,COL,46,CHN,0,-7,30,10,133,160,212,1,1,5,2,30,9,0,782,299,27,0,30,9,11,0,89,91,536,790,123,44,4,21,71,9,10,126,0,7,5,0,502,13,166,48,7,23,85,8,8,183,0,11,5,23,110,112,8,5,3
20050618DETSFN0,DET,65,SFN,1,6,30,15,116,141,188,1,0,0,4,30,22,2,804,333,25,0,30,7,13,0,96,94,562,795,142,37,5,18,49,5,3,108,1,7,4,0,526,8,173,57,9,26,52,7,13,180,0,7,7,21,128,113,19,5,1
20050416NYNFLO0,NYN,11,FLO,1,1,10,5,39,39,73,1,1,4,0,10,1,0,261,83,4,1,30,14,8,0,85,87,598,820,107,33,7,23,54,14,0,220,0,2,2,0,453,14,148,44,6,18,70,6,12,159,0,10,7,18,105,86,29,4,3
20050805ARICOL0,ARI,111,COL,1,-2,30,14,115,128,250,9,7,41,44,30,14,0,802,316,21,3,30,11,10,0,87,82,576,820,142,35,4,18,63,3,3,148,1,12,3,0,528,8,167,56,4,35,84,9,5,192,0,14,7,19,117,106,13,4,2
20050820MINSEA0,SEA,122,MIN,0,5,30,11,138,165,185,8,3,26,38,30,7,0,792,277,16,4,3,2,1,0,3,2,63,77,11,0,0,0,3,1,0,21,0,1,0,0,502,8,170,42,7,27,62,6,9,156,0,3,8,15,129,118,18,9,2
20050912CLEOAK0,CLE,144,OAK,1,-2,30,21,161,104,199,6,4,26,24,30,9,0,801,296,20,2,30,14,10,0,88,90,571,799,119,41,0,20,59,6,1,148,0,5,0,0,531,16,183,64,4,49,77,7,10,180,0,11,11,19,165,162,13,6,4
20050809MILSLN0,SLN,113,MIL,0,3,30,19,147,111,203,11,8,59,42,30,11,0,826,386,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,10,140,48,4,24,53,9,8,104,0,10,5,19,112,106,16,4,2
20050903PITCHN0,PIT,135,CHN,1,-4,30,11,147,148,209,12,3,34,59,30,10,2,793,319,29,1,30,12,13,0,81,78,506,721,94,35,5,23,59,11,7,117,0,3,2,0,418,15,158,37,4,22,55,7,17,189,0,6,9,16,102,107,16,2,0
20050421MINKCA0,KCA,16,MIN,0,-1,15,5,53,86,101,1,0,4,5,15,8,0,393,150,14,2,28,7,13,0,113,102,482,712,122,51,2,30,43,1,3,71,0,1,3,0,478,14,170,48,4,29,70,2,10,190,0,11,11,15,121,113,13,6,6
20050820ATLSDN0,ATL,123,SDN,1,-5,30,17,154,139,204,4,0,16,28,30,5,0,807,352,13,4,30,12,10,0,87,86,570,792,134,23,2,28,62,2,6,70,2,2,4,0,520,7,179,62,8,32,70,8,8,181,0,8,6,28,133,136,12,4,1
20050511TEXDET0,TEX,35,DET,1,-1,30,17,160,148,199,2,1,5,6,30,8,0,804,304,13,2,7,1,4,0,27,27,110,162,28,13,1,5,9,0,0,25,1,0,0,0,572,17,178,53,4,35,74,3,13,170,0,0,4,24,142,136,11,5,2
20050916PITCIN1,PIT,146,CIN,1,-6,30,9,115,129,230,12,4,50,63,30,7,0,804,333,21,2,10,6,0,0,13,12,179,241,39,12,1,2,14,2,2,44,0,1,0,0,399,13,144,41,1,24,53,8,18,201,0,5,8,21,94,90,14,1,0
20050827SFNNYN0,SFN,128,NYN,1,1,30,13,97,115,208,4,1,8,21,30,9,0,800,269,20,2,30,13,7,0,92,90,562,809,110,38,5,18,79,6,3,179,1,7,1,0,513,9,179,47,4,19,60,3,9,193,0,18,5,30,108,82,13,6,0
20050504LANWAS0,LAN,27,WAS,1,-3,26,17,134,108,196,2,1,6,8,26,6,0,699,304,16,0,30,9,6,0,72,67,565,741,103,33,5,23,35,2,4,117,2,2,0,0,471,11,148,47,5,25,93,4,12,149,0,13,11,17,121,109,8,8,0
20050926FLOWAS0,WAS,157,FLO,0,4,30,12,105,139,205,15,6,45,77,30,9,0,827,288,17,1,3,0,0,0,2,2,47,61,6,3,0,1,7,0,1,17,0,0,1,0,441,10,129,42,4,14,72,4,11,147,0,9,7,16,80,84,6,4,2
20050831KCAMIN0,KCA,131,MIN,1,1,30,5,106,203,190,14,3,66,78,30,12,9,800,307,22,1,21,4,9,0,74,77,368,528,86,29,4,20,31,7,3,63,1,8,6,0,481,14,147,37,6,13,58,4,9,176,0,5,7,20,75,93,6,6,4
20050619CHALAN0,CHA,68,LAN,1,1,30,18,147,129,171,2,2,11,3,30,9,0,811,276,16,2,30,10,9,0,96,94,539,777,102,28,4,26,80,9,1,149,1,18,2,0,538,9,184,46,0,35,76,6,16,183,1,5,6,23,139,130,34,14,5
20050405NYABOS0,NYA,2,BOS,1,1,1,1,9,2,14,1,1,9,2,1,0,0,27,11,1,0,30,18,8,0,73,71,647,878,140,43,5,16,35,10,12,134,3,2,1,0,547,14,193,51,4,36,123,8,12,166,0,5,13,23,169,166,18,4,3
20050405SFNLAN0,LAN,1,SFN,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12,11,0,113,98,504,769,148,37,4,14,61,7,2,98,0,3,1,0,438,13,130,50,6,28,108,5,12,195,0,5,8,15,132,107,13,10,1
20050812BOSCHA0,BOS,114,CHA,1,1,30,18,181,150,237,4,2,17,19,30,16,1,791,308,23,2,30,14,6,0,87,90,566,782,144,38,2,23,17,6,0,116,1,3,1,0,487,16,193,65,3,36,139,8,5,193,0,5,8,13,192,161,12,6,0
20050529SLNWAS0,WAS,50,SLN,0,1,30,14,110,121,217,2,0,4,9,30,7,0,802,294,18,1,30,14,10,0,82,89,638,891,139,42,3,16,64,10,12,148,0,1,0,0,529,10,164,54,3,22,73,12,19,165,0,22,9,23,116,105,12,8,1
20050814MILCIN0,CIN,118,MIL,0,-5,30,20,166,131,199,8,4,41,46,30,9,0,801,298,17,1,30,8,15,0,99,91,467,708,113,36,2,27,58,8,4,109,0,5,0,0,405,4,118,52,3,36,84,13,12,164,0,7,7,17,134,120,19,2,4
20050815ANATOR0,TOR,118,ANA,0,-1,30,17,159,124,224,3,3,13,3,30,5,0,834,313,20,2,26,12,7,0,57,57,464,660,107,30,3,13,54,7,2,90,0,3,1,0,585,10,197,63,10,32,95,3,16,169,0,5,7,24,167,157,8,5,2
20050719CINCHN0,CIN,94,CHN,1,-4,30,12,136,177,208,6,2,36,49,30,12,0,777,293,20,3,15,5,6,0,38,40,219,321,38,17,2,10,42,3,1,49,0,5,0,0,462,8,168,51,4,41,88,5,8,191,0,5,7,22,144,139,5,2,3
20050707BALBOS0,BOS,84,BAL,0,-2,30,19,176,152,218,8,4,36,41,30,7,0,796,289,17,5,30,14,7,0,91,95,551,778,147,40,3,25,22,5,0,105,1,2,1,0,463,8,147,56,5,29,83,8,10,165,0,1,10,18,123,139,5,0,1
20050606CHNTOR0,CHN,56,TOR,1,-3,30,18,131,101,219,0,0,0,0,30,8,0,805,331,17,1,1,1,0,0,3,3,15,24,4,1,0,1,3,0,0,4,1,0,0,0,501,7,173,56,3,34,62,5,11,147,0,9,6,17,122,123,18,11,1
20050426BOSBAL0,BOS,21,BAL,1,-3,20,11,111,84,142,3,2,13,8,20,7,0,523,201,12,0,30,8,12,0,80,74,546,783,115,27,2,23,72,11,4,183,1,14,2,0,498,8,184,65,4,34,116,6,15,196,0,0,10,22,172,161,12,2,2
20050422DETMIN0,MIN,17,DET,0,-1,16,10,77,66,115,3,3,23,12,16,5,0,423,172,11,2,30,12,8,0,81,84,558,793,166,42,4,22,28,4,2,68,1,5,1,0,536,10,177,51,3,37,72,9,14,156,0,3,6,23,138,135,22,8,0
20050816OAKBAL0,OAK,119,BAL,1,-1,30,22,164,105,191,4,2,16,11,30,4,0,824,322,11,0,23,7,9,0,62,61,407,567,70,30,3,17,48,4,1,71,2,3,1,0,615,11,200,52,6,32,85,4,6,136,0,3,10,34,162,152,4,5,0
20050622CHAKCA0,CHA,71,KCA,1,4,30,20,154,126,175,8,8,42,23,30,8,0,811,277,15,1,30,15,9,0,89,81,678,899,155,30,4,22,39,2,3,134,0,0,3,0,453,6,156,46,3,43,77,5,20,181,0,5,5,25,149,134,19,9,2
20050802CHATOR0,TOR,105,CHA,0,4,30,16,181,131,234,3,0,14,20,30,6,0,829,300,20,2,30,10,13,0,94,91,506,736,136,45,2,25,29,6,3,88,1,1,1,0,560,7,193,67,10,35,91,4,17,198,0,1,9,20,170,167,3,6,1
20050506FLOCOL0,FLO,26,COL,1,7,25,15,122,77,163,1,1,9,3,25,9,0,668,296,18,0,30,11,10,0,82,78,575,800,135,38,5,16,47,5,5,142,0,2,2,0,547,7,175,51,5,23,81,5,13,157,1,12,11,25,142,131,13,8,3
20050928FLOWAS0,FLO,159,WAS,1,-4,30,12,117,177,230,17,9,78,60,30,17,1,789,266,24,4,24,6,10,0,61,62,404,589,114,39,2,13,30,3,7,80,0,0,0,0,335,5,108,28,4,10,51,4,6,98,0,12,4,18,73,62,16,3,1
20050814KCADET1,DET,115,KCA,0,1,30,12,146,160,218,10,6,56,41,30,10,0,791,322,15,0,30,7,13,0,104,100,561,809,161,33,4,21,48,3,2,100,0,14,6,0,542,11,197,58,1,25,88,3,18,167,1,5,16,24,128,140,9,4,0
20050426NYAANA0,NYA,20,ANA,1,8,19,8,105,112,165,0,0,0,0,19,19,2,498,186,11,2,30,17,9,0,71,66,629,856,145,40,6,17,30,10,9,140,2,3,1,0,484,10,175,41,3,34,109,3,11,165,0,3,12,19,137,140,15,7,1
20050530BOSBAL0,BAL,50,BOS,0,7,30,18,153,126,205,4,2,19,21,30,19,0,813,342,21,0,30,13,8,0,77,79,562,799,134,33,4,23,54,2,1,124,0,6,1,0,521,10,168,52,8,46,64,9,6,141,0,3,4,22,143,139,20,4,6
20050425DETMIN0,DET,18,MIN,1,2,17,7,96,83,104,4,1,17,27,17,5,0,448,189,13,0,30,9,12,0,104,100,542,786,145,38,6,19,49,4,3,117,1,8,1,0,532,15,199,46,14,28,68,4,8,175,0,9,8,30,154,131,17,5,1
20050515LANATL0,ATL,37,LAN,0,3,30,18,162,104,197,2,1,9,8,30,6,0,800,318,22,1,30,12,8,0,92,84,613,868,153,46,6,10,50,9,4,117,1,3,2,0,451,9,131,63,3,34,81,8,6,159,0,1,9,17,132,137,12,5,2
20050503DETBOS0,BOS,26,DET,0,2,25,13,139,117,191,1,0,3,8,25,7,0,652,243,16,0,14,5,5,0,46,50,224,337,65,19,2,14,14,6,1,30,1,0,1,0,511,5,189,57,7,31,114,2,20,198,0,0,7,25,161,154,10,2,3
