gid,team,gameNumber,opp,home,spread,n,wins,scored,allowed,lob,n_vs,wins_vs,scored_vs,allowed_vs,dn,dUR,dTUR,dP,dA,dE,dPB,pn,pW,pL,pSV,pR,pER,pIP,pBF,pS,pD,pT,pHR,pBB,pHBP,pIBB,pK,pBK,pWP,pPO,pGDP,bO,bE,bS,bD,bT,bHR,bBB,bIBB,bHBP,bK,bI,bSH,bSF,bGDP,bR,bRBI,bSB,bCS,bPO
20100706NYNCIN0,CIN,85,NYN,0,-3,20,12,97,73,142,4,3,20,17,20,2,1,537,205,7,0,7,2,4,0,20,22,122,170,23,11,0,9,7,3,1,28,0,0,0,0,313,6,112,29,2,23,50,3,7,129,0,5,6,7,86,88,7,5,1
20100503CHAKCA0,CHA,26,KCA,1,4,20,9,86,113,110,0,0,0,0,20,7,0,519,184,11,0,20,9,7,0,57,61,370,520,68,23,3,11,52,4,0,124,2,2,0,0,385,6,99,27,2,26,61,4,10,96,0,4,3,25,76,70,26,8,1
20100705SEAKCA0,SEA,82,KCA,1,-2,20,11,65,65,140,3,2,10,10,20,1,0,528,184,10,1,20,9,5,0,52,48,432,593,86,21,1,10,45,7,0,137,1,12,1,0,360,9,122,30,1,17,44,7,6,118,0,2,7,15,75,79,17,3,0
20100813COLMIL0,COL,115,MIL,1,1,20,8,89,93,161,6,3,25,28,20,4,0,518,164,10,1,20,10,4,0,55,52,332,486,61,26,1,11,57,6,2,120,2,10,0,0,311,3,116,31,4,25,46,5,4,159,0,4,7,6,86,90,11,1,1
20100823PITSLN0,PIT,125,SLN,1,-8,20,5,58,98,111,6,1,11,36,20,4,0,513,180,11,1,20,1,10,0,49,47,325,473,61,27,5,12,41,6,2,79,0,5,5,0,313,7,91,27,2,17,39,3,7,148,0,8,1,16,60,56,9,4,3
20100911OAKBOS0,BOS,142,OAK,0,-1,20,9,87,103,138,7,3,33,34,20,11,0,537,184,16,2,20,8,7,0,67,64,399,585,95,41,4,11,43,4,2,97,0,3,1,0,343,9,107,33,2,27,54,4,1,118,0,6,4,12,91,87,8,2,0
20100528MINTEX0,TEX,48,MIN,0,-1,20,12,106,102,143,0,0,0,0,20,3,0,549,183,12,0,9,4,2,0,19,22,172,237,27,9,1,5,24,3,0,58,0,1,0,0,341,4,135,29,2,25,55,5,4,113,0,6,7,14,106,93,19,11,3
20100425ARIPHI0,ARI,18,PHI,1,2,17,7,90,90,119,2,1,9,7,17,5,0,456,169,11,2,8,4,1,0,24,18,136,201,40,13,0,5,14,0,0,27,0,0,0,0,271,5,90,38,1,23,54,1,3,158,0,1,4,11,92,85,6,3,2
20100520NYATBA0,NYA,41,TBA,1,-2,20,12,123,86,159,4,2,26,22,20,8,0,528,208,8,1,20,11,3,0,37,40,375,506,76,20,1,5,46,2,0,99,0,2,0,0,334,8,129,30,5,23,64,4,7,106,0,7,4,10,112,114,12,3,1
20100821DETCLE0,CLE,123,DET,0,-3,20,8,81,97,139,13,6,53,59,20,12,0,522,227,16,1,4,1,2,0,8,8,73,95,15,3,0,3,5,1,0,13,0,0,0,0,324,5,107,36,1,12,54,6,10,165,0,2,4,15,63,69,8,2,1
20100429SLNATL0,SLN,22,ATL,1,6,20,13,82,60,151,3,3,15,7,20,9,0,560,247,10,0,20,13,4,0,33,32,428,571,90,25,1,6,27,5,0,128,0,0,1,0,297,5,97,27,3,18,55,5,7,126,1,7,2,13,71,63,9,6,2
20100429TEXCHA0,TEX,22,CHA,1,-2,20,9,90,88,131,2,2,10,7,20,11,0,532,194,11,2,20,10,8,0,52,56,340,490,89,23,1,9,41,5,0,77,0,4,2,0,286,2,96,27,2,9,36,4,4,96,2,5,7,12,69,72,11,4,1
20100603BOSOAK0,OAK,55,BOS,0,1,20,10,70,83,148,2,0,8,15,20,7,0,529,204,9,1,20,8,5,0,43,39,362,487,85,19,0,7,25,1,0,110,0,1,0,0,369,5,114,37,6,10,53,2,8,132,1,8,4,17,71,63,14,2,1
20100530MILNYN0,NYN,51,MIL,0,6,20,8,87,83,142,2,0,6,10,20,7,1,519,181,7,1,3,2,0,0,5,5,51,75,14,1,0,1,11,0,0,13,0,0,0,0,301,7,115,31,4,11,48,7,2,126,0,8,12,11,72,74,26,2,0
20100616SLNSEA0,SLN,66,SEA,1,-1,20,10,97,73,145,2,2,13,5,20,2,0,541,226,15,2,12,6,2,0,16,12,217,305,47,9,0,2,32,1,2,59,1,2,0,0,320,3,116,31,4,24,72,5,5,123,0,3,4,13,96,98,17,5,0
20100519LANSDN0,LAN,40,SDN,1,-5,20,14,100,81,131,3,3,9,4,20,6,0,534,197,7,1,1,0,0,0,2,3,12,20,4,1,0,1,2,0,1,4,0,0,0,0,288,6,91,34,7,11,55,5,3,111,0,3,5,10,85,64,12,5,1
20100526CLECHA0,CLE,45,CHA,1,-1,20,7,84,100,156,8,6,35,30,20,7,0,535,240,14,2,9,2,2,0,26,26,154,227,40,10,0,7,22,4,0,34,0,4,1,0,295,4,93,35,2,13,67,1,3,169,0,4,5,18,71,66,10,3,2
20100420TORKCA0,TOR,15,KCA,1,1,14,8,65,59,98,1,1,8,1,14,3,0,382,168,8,0,11,4,3,0,37,36,160,252,54,12,0,5,29,1,0,26,0,2,0,0,318,6,78,47,4,33,64,5,7,140,1,0,5,8,93,89,11,2,2
20100421HOUFLO0,FLO,15,HOU,0,-1,14,8,73,69,107,1,0,5,7,14,7,0,381,126,16,0,20,9,5,0,44,49,342,480,81,16,4,9,34,5,4,117,0,7,1,0,321,3,122,42,0,17,52,6,6,131,0,9,4,12,91,87,11,2,1
20100520CLEKCA0,CLE,39,KCA,1,-6,20,7,85,97,171,4,2,20,16,20,6,0,537,233,14,2,7,5,2,0,19,17,142,189,26,6,0,7,20,0,1,19,1,0,0,0,278,3,101,29,4,11,67,3,7,154,0,3,3,18,56,59,10,6,2
20100807CHNCIN0,CIN,111,CHN,0,1,20,13,102,65,131,11,8,70,36,20,9,0,534,183,8,0,13,6,3,0,35,36,200,303,27,13,1,10,47,7,0,69,1,2,1,0,330,4,96,35,5,18,48,5,6,125,0,11,5,12,81,88,8,3,4
20100610TBATOR0,TBA,60,TOR,1,-1,20,11,108,92,161,8,6,55,22,20,8,0,528,208,13,2,17,7,7,0,45,48,286,410,66,14,1,13,40,1,2,75,0,3,3,0,299,13,121,40,6,22,64,2,11,147,0,2,7,13,99,94,22,2,4
20100505SEATBA0,SEA,27,TBA,1,-5,20,9,69,69,145,1,0,2,5,20,8,0,544,221,16,6,20,10,7,0,53,49,404,552,88,34,1,10,19,3,1,115,0,3,0,0,345,8,106,31,6,9,68,3,6,133,0,8,8,10,67,62,13,5,3
20100704MINTBA0,TBA,81,MIN,0,3,20,8,87,97,162,3,2,14,12,20,4,0,531,181,7,0,20,7,10,0,72,69,390,560,93,32,3,19,28,2,1,126,1,6,2,0,330,13,101,33,2,18,76,0,8,151,1,5,5,12,82,85,29,6,3
20100427CHNWAS0,WAS,21,CHN,0,2,20,10,87,104,155,1,0,3,4,20,3,0,544,219,12,0,20,6,11,0,70,74,363,530,87,33,6,10,45,0,4,63,0,1,1,0,331,7,117,37,9,12,71,4,5,111,0,11,3,21,94,62,18,6,1
20100911SDNSFN0,SDN,141,SFN,1,1,20,6,68,88,126,13,9,43,31,20,5,0,534,187,10,1,16,4,7,0,30,30,246,351,58,12,3,8,34,5,1,55,0,1,1,0,323,5,101,20,2,15,63,6,5,130,0,6,2,16,69,59,9,7,0
20100419SEABAL0,SEA,14,BAL,1,6,13,6,45,50,90,0,0,0,0,13,3,0,342,134,9,3,12,4,5,0,28,30,216,300,45,13,2,11,16,2,1,41,1,3,1,0,333,8,113,30,3,12,63,2,7,133,0,5,7,13,75,70,12,6,3
20100518CINMIL0,MIL,39,CIN,0,-1,20,7,101,116,161,1,0,3,6,20,11,1,541,169,16,0,20,9,7,0,82,79,308,501,94,30,2,15,50,0,5,80,1,2,0,0,349,7,103,28,7,27,71,6,5,136,0,7,5,13,96,93,11,4,0
20100828CLEKCA0,CLE,129,KCA,1,1,20,6,79,105,141,9,4,53,43,20,14,0,522,212,18,1,6,3,2,0,16,11,97,144,23,11,0,3,7,2,3,16,0,1,1,0,351,8,130,32,1,17,58,6,8,126,0,2,4,14,88,79,13,2,2
20100410MILSLN0,MIL,5,SLN,1,-6,4,2,19,19,28,1,0,4,5,4,1,0,108,37,2,0,20,7,11,0,54,57,359,522,60,30,1,15,64,1,4,138,0,8,0,0,298,10,129,35,3,21,51,3,8,144,0,7,7,14,99,92,18,6,1
20100430PHINYN0,NYN,23,PHI,0,8,20,12,83,64,151,0,0,0,0,20,3,0,552,192,13,0,9,1,2,0,20,21,143,217,35,20,0,2,19,2,1,36,0,1,0,0,306,10,98,27,9,11,65,6,5,119,0,6,9,13,80,64,16,4,0
20100905LANSFN0,LAN,137,SFN,1,-3,20,10,74,79,135,14,7,51,53,20,4,0,532,173,7,0,20,7,10,0,50,49,366,503,81,20,1,9,24,5,4,103,0,7,2,0,326,7,109,32,0,16,50,9,6,130,0,8,2,18,70,62,7,6,1
20100420ARISLN0,SLN,14,ARI,0,-2,13,9,59,40,109,1,1,4,2,13,6,0,380,160,8,0,20,3,11,0,65,61,311,457,71,26,3,15,33,3,2,67,0,2,1,0,282,5,100,29,1,15,62,6,7,107,1,7,2,9,75,66,4,3,1
20100409CHAMIN0,MIN,5,CHA,0,1,4,3,22,12,25,0,0,0,0,4,0,0,105,34,0,0,20,5,9,0,70,68,322,481,76,26,0,17,52,4,0,99,1,5,0,0,320,7,100,30,5,21,54,5,10,107,0,6,10,19,87,89,6,4,3
20100724HOUCIN0,CIN,99,HOU,0,7,20,11,93,68,137,7,6,49,22,20,3,1,546,192,9,0,20,10,2,0,47,48,368,515,75,28,2,10,42,7,2,89,1,4,1,0,343,5,94,33,4,23,47,5,5,142,0,18,2,12,80,75,5,4,4
20100819LANCOL0,COL,120,LAN,0,-2,20,11,96,87,152,8,3,34,28,20,6,0,536,199,8,3,20,9,4,0,56,55,332,485,55,31,1,11,57,6,2,116,2,11,0,0,338,4,114,32,1,14,51,4,5,145,0,5,4,7,73,77,16,4,1
20100506FLOSFN0,FLO,28,SFN,1,-3,20,9,99,88,134,2,0,8,12,20,7,0,540,188,15,1,20,9,3,0,57,61,384,523,75,19,4,17,28,1,3,134,0,0,0,0,337,4,109,28,1,18,54,3,11,150,0,7,3,11,82,85,4,4,1
20100522TEXCHN0,TEX,44,CHN,1,-1,20,14,107,93,146,1,1,2,1,20,2,0,552,175,11,0,20,8,10,0,69,72,339,494,70,29,3,21,39,4,0,90,0,2,4,0,317,2,139,31,2,24,60,7,5,123,0,7,7,15,108,97,28,13,1
20100721BALTBA0,TBA,94,BAL,0,1,20,13,111,91,172,8,6,52,31,20,2,0,546,179,3,1,20,7,9,0,70,68,388,555,92,26,3,22,27,3,1,122,2,7,2,0,327,7,99,33,1,14,99,8,11,162,0,6,8,13,83,79,23,2,4
20100919SLNSDN0,SLN,148,SDN,1,3,20,7,78,95,131,6,3,31,18,20,9,0,526,234,10,3,20,11,8,0,44,40,412,545,81,22,3,10,30,1,1,122,0,2,1,0,317,2,96,26,3,14,45,8,5,96,0,6,3,13,76,65,2,5,2
20100624HOUSFN0,SFN,71,HOU,0,-2,20,12,89,72,134,8,7,38,19,20,7,0,531,183,7,1,20,8,9,0,40,43,403,542,67,28,2,8,36,3,4,98,0,3,0,0,348,7,107,34,3,17,44,4,5,105,0,10,7,21,66,74,6,1,0
20100523OAKSFN0,SFN,43,OAK,0,-3,20,9,74,84,139,2,0,1,7,20,1,0,544,170,7,1,20,6,6,0,40,43,354,484,61,12,1,11,50,3,4,130,0,3,0,0,358,4,117,38,4,17,48,3,6,137,1,6,7,15,76,85,8,2,0
20100804FLOPHI0,FLO,107,PHI,1,-5,20,12,80,86,113,9,4,27,29,20,8,2,538,183,12,1,20,8,6,0,54,46,373,537,96,19,3,5,42,4,3,90,0,3,1,0,299,6,81,26,2,24,52,11,1,140,0,5,4,12,71,72,8,3,1
20100801SFNLAN0,LAN,105,SFN,0,-2,20,8,58,75,130,11,6,43,44,20,4,0,531,212,12,0,20,10,5,0,40,40,378,520,70,21,2,6,46,7,4,134,2,4,3,0,345,7,115,28,4,14,41,7,5,131,0,12,5,9,63,61,15,11,2
20100617ATLTBA0,ATL,67,TBA,1,2,20,14,109,74,189,2,1,10,12,20,10,0,532,223,16,2,20,8,3,0,40,40,383,524,88,20,0,10,39,3,4,66,0,3,0,0,309,9,134,41,5,23,68,4,3,135,0,5,6,11,99,98,8,4,3
20100505WASATL0,ATL,27,WAS,0,1,20,8,72,89,150,1,0,3,6,20,4,0,507,207,18,0,20,9,6,0,38,39,362,487,67,21,5,8,37,5,1,126,0,2,2,0,311,11,95,29,1,15,81,7,5,144,0,9,7,17,66,67,9,1,1
20100618WASCHA0,CHA,66,WAS,0,1,20,12,98,92,126,0,0,0,0,20,2,0,531,202,9,0,20,4,11,0,64,66,352,507,83,29,3,14,35,3,1,103,0,5,1,0,355,6,110,34,2,16,47,1,15,82,0,11,4,13,89,76,17,9,3
20100626CINCLE0,CLE,73,CIN,0,-2,20,7,98,102,136,4,1,15,26,20,12,0,520,222,18,0,20,2,11,0,69,62,348,523,96,19,1,10,58,7,2,104,0,4,1,0,314,7,95,31,2,15,56,3,4,94,0,1,5,13,83,65,11,4,0
20100708TEXBAL0,BAL,85,TEX,0,2,20,8,94,113,157,2,0,10,17,20,5,0,524,195,15,0,20,3,12,0,68,67,385,549,68,36,7,18,34,9,0,66,2,0,1,0,357,8,142,30,3,15,47,4,5,118,1,9,6,17,79,72,14,7,1
20100612MINATL0,MIN,62,ATL,1,-1,20,12,96,71,148,1,1,2,1,20,6,0,548,216,10,0,20,9,6,0,58,60,372,529,109,26,2,17,21,4,0,53,0,1,3,0,334,4,101,45,3,13,56,4,6,106,0,2,9,15,77,82,8,1,3
20100716ATLMIL0,ATL,90,MIL,1,-6,20,12,72,66,137,4,4,30,8,20,4,0,537,226,12,1,20,9,5,0,53,52,349,496,86,19,2,8,36,10,1,120,0,3,3,0,347,8,88,41,3,20,54,6,5,137,0,5,6,18,78,74,9,1,1
20100811WASFLO0,FLO,112,WAS,0,4,20,11,90,102,117,10,6,38,27,20,12,2,547,186,15,2,20,5,8,0,59,59,344,498,82,22,4,11,42,4,4,73,1,7,0,0,272,2,71,30,0,25,43,12,2,134,0,8,4,12,67,73,9,2,1
20100910CINPIT0,PIT,140,CIN,0,-1,20,7,74,116,132,13,5,35,65,20,8,0,520,196,14,2,20,4,11,0,72,74,341,523,101,36,3,9,36,8,1,55,0,1,2,0,298,10,91,38,5,21,47,1,4,163,0,7,2,9,67,72,7,1,0
20100917MINOAK0,MIN,147,OAK,1,-2,20,16,106,64,119,6,5,23,17,20,7,0,555,235,13,0,20,8,7,0,71,71,355,513,98,30,5,15,28,3,1,49,0,2,2,0,295,7,99,30,3,17,46,2,9,116,0,3,11,17,92,82,4,5,1
20100812TORBOS0,BOS,116,TOR,0,-1,20,13,88,77,152,11,9,71,43,20,13,0,540,193,16,3,20,9,6,0,67,65,392,582,100,36,3,10,51,4,0,87,0,3,1,0,358,6,103,37,1,28,62,4,4,138,1,6,1,18,85,82,12,4,1
20100707OAKNYA0,NYA,84,OAK,0,4,20,12,90,90,128,5,4,21,10,20,4,0,549,171,7,2,20,8,7,0,64,59,354,527,81,27,3,14,49,10,2,100,0,8,3,0,350,1,104,27,3,21,75,1,11,124,0,3,9,13,87,97,9,4,0
20100823SFNCIN0,SFN,126,CIN,1,9,20,9,68,91,137,4,2,18,18,20,5,0,534,190,11,0,20,8,9,0,50,48,409,557,75,24,5,12,43,3,4,106,0,5,1,0,350,9,93,42,3,20,41,7,4,133,0,8,4,18,64,70,5,3,0
20100606PHISDN0,PHI,55,SDN,1,-1,20,9,61,75,148,2,2,9,4,20,8,0,519,195,15,0,20,7,8,0,59,61,390,554,81,28,2,18,34,6,2,91,0,5,0,0,340,2,115,31,4,12,53,5,8,121,0,8,6,10,62,62,9,1,0
20100929CINHOU0,CIN,158,HOU,1,-2,20,9,84,82,147,13,9,76,38,20,4,0,530,161,15,0,20,7,5,0,53,52,353,504,79,26,2,13,36,5,3,80,0,3,2,0,226,6,80,26,1,5,22,3,6,113,0,11,1,10,47,42,2,4,1
20100419NYNCHN0,NYN,13,CHN,1,5,12,4,48,49,99,0,0,0,0,12,0,0,351,118,7,0,7,1,2,0,19,20,110,164,26,16,0,2,12,2,0,23,0,1,0,0,308,8,102,27,4,13,55,5,4,96,0,10,10,8,69,64,12,4,0
20100624SEACHN0,CHN,72,SEA,0,1,20,7,76,87,139,2,0,1,10,20,17,0,522,180,19,0,20,5,9,0,50,47,395,525,61,25,1,15,29,4,4,100,0,2,1,0,342,8,119,34,5,17,52,4,8,131,0,1,6,17,80,69,10,6,0
20100715ANASEA0,ANA,92,SEA,1,5,20,8,72,97,124,9,7,57,34,20,5,0,531,177,15,3,20,9,7,0,64,62,388,547,88,22,11,16,27,3,4,79,0,5,0,0,324,11,116,24,1,13,51,4,5,113,1,2,3,18,77,67,17,7,5
20100928CINHOU0,HOU,157,CIN,0,-1,20,10,87,96,137,12,4,36,73,20,10,0,531,163,15,3,20,8,5,0,48,43,386,523,67,24,3,11,38,4,3,126,0,7,0,0,356,7,114,31,1,14,47,2,5,123,0,8,2,22,74,63,12,5,0
20100414PHIWAS0,PHI,8,WAS,1,7,7,6,50,22,60,4,3,31,15,7,2,0,186,79,5,0,3,1,0,0,10,9,46,68,14,2,1,2,3,1,0,9,1,0,0,0,333,6,110,31,5,17,57,7,4,96,0,4,7,8,93,91,5,1,2
20100831BALBOS0,BAL,132,BOS,1,3,20,11,75,71,113,12,6,53,67,20,5,0,534,207,13,0,20,4,10,0,57,61,324,476,76,23,2,14,38,5,2,80,0,0,1,0,369,8,112,31,2,20,44,2,4,123,0,1,4,19,76,68,9,5,2
20100903PITWAS0,WAS,135,PIT,0,-3,20,8,84,101,136,3,3,16,9,20,8,0,540,221,11,0,20,5,7,0,59,60,378,544,107,25,2,6,36,2,4,74,1,1,2,0,268,8,108,21,4,13,47,4,6,132,0,14,4,13,63,56,20,4,1
20100924CLEKCA0,KCA,153,CLE,0,-4,20,7,93,106,156,15,8,70,82,20,11,0,525,198,17,5,20,7,9,0,76,72,351,506,78,27,6,13,44,5,0,84,1,1,0,0,372,4,146,38,2,21,72,2,1,121,0,4,5,19,90,94,8,6,0
20101001TEXANA0,ANA,160,TEX,0,1,20,12,73,56,139,16,7,60,55,20,5,0,592,224,18,2,20,8,9,0,44,44,407,540,65,27,2,12,31,0,0,140,0,5,2,0,379,6,99,27,5,14,54,4,4,103,1,5,2,12,62,63,18,6,1
20100530NYACLE0,NYA,50,CLE,1,4,20,8,96,104,163,2,1,19,15,20,8,0,519,200,10,2,20,8,6,0,62,58,374,539,82,32,0,13,48,5,0,110,1,3,4,0,338,4,120,38,4,17,64,3,7,124,0,2,5,13,93,89,9,2,3
20100428HOUCIN0,CIN,21,HOU,0,2,20,9,93,118,128,1,1,6,2,20,2,0,538,211,12,1,3,1,0,0,9,9,62,92,16,1,0,2,13,0,0,13,0,1,0,0,326,4,98,28,3,24,68,3,3,117,0,3,8,8,92,85,14,9,5
20100622TBASDN0,TBA,70,SDN,1,-1,20,9,109,106,160,0,0,0,0,20,10,0,525,187,14,0,19,7,9,0,50,53,322,461,77,16,1,14,41,1,2,87,0,3,3,0,354,16,119,32,6,20,89,3,5,126,1,7,5,13,108,100,21,6,5
20100618BOSLAN0,BOS,69,LAN,1,4,20,13,121,81,155,0,0,0,0,20,2,0,540,199,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,4,107,53,2,27,73,4,6,108,0,1,5,17,114,106,5,1,0
20100729WASATL0,WAS,102,ATL,1,2,20,8,83,95,134,8,4,27,26,20,8,0,520,164,10,0,19,4,6,0,58,60,317,474,84,23,7,14,37,0,2,74,0,2,0,0,296,6,119,22,0,19,52,5,7,137,0,9,4,13,63,71,20,4,2
20101001SEAOAK0,SEA,160,OAK,1,-9,20,6,58,90,136,16,6,48,66,20,9,0,531,209,15,1,20,8,10,0,66,65,350,507,76,30,3,18,41,3,3,53,0,5,2,0,300,8,108,23,2,11,45,0,5,145,0,10,4,12,54,47,23,5,1
20100530TORBAL0,TOR,52,BAL,1,5,20,11,116,93,102,5,5,25,10,20,4,0,519,193,11,1,20,7,6,0,62,61,374,548,99,27,0,6,58,7,1,118,0,15,7,0,359,6,86,41,3,44,53,2,5,144,0,0,7,11,121,124,3,1,1
20100501TOROAK0,OAK,25,TOR,0,1,20,9,89,86,128,2,0,5,16,20,6,0,520,196,12,1,20,8,7,0,56,60,322,479,71,23,3,14,57,1,0,113,0,2,0,0,286,8,96,23,4,11,50,2,4,130,0,7,6,8,68,72,17,2,3
20100502TBAKCA0,TBA,25,KCA,1,1,20,14,125,66,128,3,1,15,8,20,2,0,555,199,13,1,10,4,3,0,24,24,175,242,39,7,0,5,25,0,1,53,0,2,1,0,313,8,104,37,4,22,72,3,4,131,0,2,5,12,109,113,18,8,4
20100729WASATL0,ATL,101,WAS,0,-2,20,11,86,70,160,8,4,26,27,20,6,0,548,220,12,1,20,9,8,0,58,57,356,512,90,21,3,10,38,3,9,79,1,3,0,0,345,5,118,39,3,16,63,4,5,125,0,11,5,17,89,76,7,4,0
20100814HOUPIT0,HOU,115,PIT,1,1,20,11,106,80,156,10,8,48,37,20,4,0,541,186,8,2,20,6,7,0,66,60,329,483,77,25,1,13,46,5,2,112,0,5,3,0,349,5,133,39,5,15,43,5,4,119,0,8,5,10,87,97,19,3,0
20100602SEAMIN0,SEA,52,MIN,1,1,20,8,88,88,131,2,1,11,6,20,8,0,526,188,13,1,20,12,6,0,54,49,421,570,85,39,2,8,13,2,0,124,0,2,0,0,369,2,131,29,0,13,64,4,8,127,0,3,5,16,79,75,15,4,1
20100609OAKANA0,ANA,62,OAK,0,6,20,14,114,91,136,8,5,37,37,20,9,0,535,174,13,3,20,11,6,0,53,51,357,505,82,27,2,13,45,1,1,62,0,5,3,0,341,13,111,36,2,26,61,3,4,138,1,4,5,12,100,110,12,8,1
20100604NYNFLO0,FLO,56,NYN,0,-1,20,11,95,78,150,7,6,37,30,20,7,0,531,181,10,2,20,8,6,0,39,36,347,495,74,19,1,5,50,4,4,95,1,2,0,0,272,7,99,37,3,18,62,1,6,135,0,5,5,12,80,75,11,3,1
20100421SEABAL0,BAL,16,SEA,0,-3,15,2,45,77,102,2,0,3,11,15,12,0,389,114,9,0,20,6,8,0,63,58,353,521,83,25,4,17,42,7,0,88,0,4,0,0,332,9,97,32,4,12,49,2,6,117,0,1,3,11,59,56,4,4,0
20100629SFNLAN0,LAN,77,SFN,0,2,20,9,93,87,154,4,3,16,20,20,1,0,533,211,10,1,11,3,5,0,27,29,203,275,38,15,2,6,17,1,1,50,0,3,0,0,313,6,119,44,3,10,55,9,5,126,0,6,6,15,84,78,8,5,0
20100708TEXBAL0,TEX,85,BAL,1,-2,20,14,117,72,166,2,2,17,10,20,6,0,537,192,11,2,20,12,5,0,51,52,358,506,80,27,2,12,31,4,1,69,1,6,1,0,380,12,143,31,5,29,60,9,4,93,0,4,5,14,113,108,13,2,2
20100623COLBOS0,BOS,73,COL,0,-2,20,14,122,76,156,1,0,1,2,20,5,0,537,199,15,0,20,10,4,0,62,59,378,548,97,30,3,11,44,5,0,74,0,1,0,0,281,5,97,52,2,19,53,6,6,104,0,7,8,17,86,91,12,1,0
20100604CHACLE0,CHA,54,CLE,1,-9,20,9,84,97,125,9,3,35,39,20,4,0,522,192,13,0,20,7,7,0,47,48,394,537,77,18,4,16,43,2,1,88,0,1,0,0,413,7,107,40,1,18,54,4,9,90,0,3,3,14,83,79,20,9,3
20100615CINLAN0,CIN,65,LAN,1,-12,20,11,110,88,155,3,2,25,28,20,4,0,543,214,6,1,20,6,10,0,64,66,375,544,91,30,1,20,31,4,4,104,0,8,3,0,329,7,129,38,7,28,57,2,11,125,0,10,8,15,103,112,17,7,2
20100725SEABOS0,BOS,99,SEA,0,-2,20,8,82,94,147,3,2,11,12,20,12,0,542,195,14,7,20,10,6,0,57,58,347,508,72,29,1,11,54,5,0,98,0,5,1,0,308,9,90,40,2,26,46,8,7,128,0,0,8,11,79,81,5,2,1
20100412SEAOAK0,OAK,8,SEA,0,4,7,5,39,25,53,4,3,17,13,7,4,0,190,71,8,1,1,0,0,0,5,5,17,25,6,0,0,1,2,0,0,4,0,2,0,0,363,1,112,41,4,14,61,2,9,123,0,3,10,15,80,108,8,3,2
20100418TORANA0,TOR,13,ANA,1,-2,12,7,56,55,84,2,0,8,13,12,2,0,328,143,7,0,20,8,6,0,64,65,361,531,95,27,0,10,59,9,0,96,1,7,5,0,343,7,93,43,4,32,62,5,8,148,0,2,6,10,97,90,7,4,1
20100516COLWAS0,COL,37,WAS,1,1,20,10,101,88,149,7,4,34,34,20,4,0,539,223,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,5,103,34,4,18,65,4,2,131,0,2,6,14,79,91,8,5,0
20100727TORBAL0,TOR,101,BAL,1,6,20,11,109,91,128,10,10,57,21,20,7,1,538,212,7,0,20,7,7,0,54,51,391,549,83,29,0,8,49,5,2,116,1,15,3,0,391,4,118,47,2,28,38,4,8,121,0,1,1,15,94,90,7,4,0
20100915CLEANA0,CLE,145,ANA,1,-7,20,9,68,72,161,7,4,30,21,20,4,0,572,207,12,2,8,3,3,0,20,15,132,192,33,12,0,5,9,2,3,23,0,1,1,0,334,8,100,33,2,13,55,7,6,143,0,4,4,8,61,60,10,8,4
20100616ATLTBA0,TBA,65,ATL,0,-4,20,9,103,102,160,1,1,10,4,20,8,0,531,200,9,2,18,7,8,0,47,50,307,439,72,14,1,14,41,1,2,82,0,3,3,0,309,13,104,34,5,25,72,1,7,123,0,5,4,13,101,93,25,2,6
20100528MILNYN0,NYN,49,MIL,0,-2,20,10,92,81,140,0,0,0,0,20,7,1,529,190,10,1,20,8,6,0,50,49,401,555,89,23,2,14,31,1,2,95,0,0,0,0,330,7,112,39,4,19,48,9,8,131,0,8,10,14,92,95,22,6,0
20100508PHIATL0,ATL,30,PHI,0,3,20,7,67,85,143,4,1,7,20,20,5,0,507,217,17,0,4,1,2,0,10,13,55,82,10,5,0,2,11,2,0,19,1,2,0,0,313,9,94,29,0,12,70,8,1,118,0,1,7,15,64,63,4,3,1
20100528FLOPHI0,FLO,49,PHI,1,-1,20,11,88,75,151,3,2,13,9,20,5,0,522,194,11,2,20,6,10,0,68,66,324,473,77,24,1,17,46,2,3,64,0,5,0,0,308,6,122,32,1,23,57,3,7,144,0,8,7,14,93,87,8,2,2
20100802OAKKCA0,OAK,105,KCA,1,6,20,11,93,77,128,3,3,20,12,20,8,0,538,228,11,1,20,11,5,0,47,45,381,507,65,17,1,12,40,5,1,72,1,2,2,0,326,4,104,34,6,17,58,1,4,122,0,5,6,10,86,81,26,7,2
20100805TBAMIN0,TBA,108,MIN,1,-2,20,14,99,71,138,7,5,32,24,20,2,0,552,192,5,1,20,9,9,0,50,53,346,497,74,18,2,19,46,4,1,75,0,3,3,0,270,1,88,34,2,17,52,7,9,159,2,6,6,12,72,76,20,5,3
20100725MILWAS0,MIL,100,WAS,1,5,20,10,86,121,152,5,3,25,28,20,20,0,525,192,13,2,20,4,9,0,66,56,329,496,70,40,2,16,40,4,5,63,1,1,2,0,307,2,106,27,5,22,64,6,12,149,0,7,3,15,83,67,10,6,1
20100826TORDET0,TOR,127,DET,1,-6,20,11,93,89,135,4,2,15,16,20,4,0,528,202,11,2,20,8,6,0,59,56,393,558,97,27,0,9,44,5,2,113,1,8,2,0,368,6,100,40,3,29,69,1,9,122,0,3,6,14,97,93,4,2,3
