gid,team,gameNumber,opp,home,spread,n,wins,scored,allowed,lob,n_vs,wins_vs,scored_vs,allowed_vs,dn,dUR,dTUR,dP,dA,dE,dPB,pn,pW,pL,pSV,pR,pER,pIP,pBF,pS,pD,pT,pHR,pBB,pHBP,pIBB,pK,pBK,pWP,pPO,pGDP,bO,bE,bS,bD,bT,bHR,bBB,bIBB,bHBP,bK,bI,bSH,bSF,bGDP,bR,bRBI,bSB,bCS,bPO
20170622SEADET0,DET,72,SEA,0,-3,20,8,102,97,143,6,1,31,37,20,1,0,525,189,7,0,20,7,4,0,52,49,337,494,80,23,4,13,41,3,1,116,0,0,0,0,319,7,112,46,2,29,56,2,7,141,0,1,2,12,104,100,9,5,1
20170910ARISDN0,ARI,143,SDN,1,1,20,15,110,72,132,15,9,104,60,20,6,0,537,206,10,4,20,11,5,0,37,39,359,490,56,13,2,16,47,5,3,160,0,5,0,0,301,7,84,33,3,32,50,4,3,185,0,4,3,13,92,101,10,4,1
20170409NYNMIA0,NYN,6,MIA,1,3,5,2,16,20,33,2,0,3,15,5,0,0,144,49,2,0,20,8,7,0,44,38,357,493,76,29,3,7,31,1,2,135,1,6,1,0,330,3,101,30,1,22,70,10,7,149,0,0,0,16,78,72,4,0,0
20170822ANATEX0,ANA,126,TEX,1,9,20,13,103,84,128,10,4,34,52,20,8,0,533,173,12,2,20,4,10,0,63,67,334,488,69,37,0,24,35,3,2,93,0,2,1,0,343,8,104,32,1,33,69,3,10,119,0,2,7,21,105,98,20,6,0
20170504SEAANA0,ANA,30,SEA,0,-8,20,9,68,80,141,5,4,33,26,20,2,0,541,170,14,0,7,1,3,0,12,16,84,125,9,9,1,3,20,0,0,31,0,3,0,0,354,5,92,26,0,16,43,4,6,141,0,2,4,22,69,65,9,2,0
20170714SDNSFN0,SDN,89,SFN,1,-1,20,11,64,78,135,6,4,32,22,20,5,0,531,204,14,0,20,5,9,0,68,63,361,519,98,26,3,15,39,4,0,77,1,5,1,0,266,3,95,27,3,17,49,2,7,201,0,8,2,8,59,60,16,3,2
20170507OAKDET0,DET,30,OAK,0,-2,20,9,107,104,147,2,1,12,8,20,7,0,529,150,10,1,18,6,4,0,37,38,286,424,71,21,3,11,36,0,0,94,0,1,0,0,280,11,87,35,6,18,54,4,3,143,0,2,3,12,80,89,9,4,0
20170804COLPHI0,PHI,107,COL,0,-1,20,11,101,89,152,4,1,7,24,20,10,0,533,176,12,2,20,2,10,0,63,62,316,455,69,19,1,24,37,2,1,113,1,2,3,0,299,11,112,38,9,29,55,3,7,158,0,1,5,20,95,93,11,4,3
20170914ARICOL0,ARI,147,COL,1,7,20,15,112,62,138,18,10,94,69,20,4,0,540,196,8,2,20,6,7,0,44,45,372,501,55,27,1,12,42,5,1,133,0,11,2,0,314,6,82,35,5,35,69,6,5,156,1,8,3,12,101,98,12,3,2
20170509SDNTEX0,SDN,34,TEX,1,-11,20,8,81,105,123,1,1,5,1,20,14,0,548,208,18,1,20,5,8,0,67,61,330,471,72,25,1,28,29,2,1,60,1,1,2,0,266,7,83,19,3,22,45,2,4,162,0,1,4,8,64,70,10,4,0
20170513ANADET0,DET,35,ANA,0,1,20,9,103,97,145,2,1,7,8,20,9,0,528,155,13,2,19,6,4,0,42,42,300,448,76,23,3,12,38,0,0,98,0,1,0,0,329,9,107,36,2,21,72,4,2,172,0,1,5,11,96,95,7,3,0
20170808CINSDN0,CIN,113,SDN,1,-4,20,7,75,109,135,4,1,18,22,20,7,0,525,200,8,2,6,2,3,0,17,15,83,128,16,8,1,3,16,1,1,26,0,2,0,0,302,2,102,16,6,20,53,7,8,111,0,4,2,13,63,64,6,3,0
20170530CLEOAK0,OAK,51,CLE,0,-5,20,9,91,99,122,1,0,3,5,20,14,0,526,200,23,3,20,4,8,0,65,59,323,463,74,22,1,17,32,1,0,88,0,12,1,0,334,4,94,34,0,31,56,2,6,167,0,1,0,14,84,81,7,5,2
20170531SFNWAS0,SFN,55,WAS,1,-2,20,11,73,72,127,2,0,3,9,20,5,0,564,194,9,1,20,7,6,0,51,52,298,444,74,18,1,14,44,4,2,74,0,3,1,0,323,3,89,30,2,19,47,1,6,103,0,3,1,10,69,58,12,4,2
20170529PITARI0,ARI,53,PIT,0,-1,20,13,101,74,134,4,2,20,15,20,7,1,540,217,11,2,1,0,0,0,2,1,12,15,1,1,0,1,1,0,0,3,0,0,0,0,289,7,98,36,2,25,47,8,2,149,0,0,2,14,84,80,11,3,1
20170606CINSLN0,CIN,57,SLN,1,12,20,7,102,132,140,6,4,28,23,20,10,0,528,225,13,0,20,7,6,0,52,53,317,441,60,20,2,19,32,7,2,75,0,0,4,0,289,8,106,36,4,22,58,2,8,152,0,6,3,9,86,81,18,6,1
20170927OAKSEA0,SEA,159,OAK,0,-1,20,8,90,85,127,18,12,101,67,20,7,0,528,169,16,3,19,5,5,0,50,50,304,422,56,23,0,19,21,3,2,88,0,1,0,0,227,3,78,21,2,24,38,1,4,118,0,0,0,14,64,65,5,2,1
20170419NYACHA0,CHA,14,NYA,0,-8,13,7,48,40,76,2,1,8,8,13,7,0,350,122,11,3,1,0,0,0,1,1,16,22,2,3,0,0,3,0,0,1,0,0,0,0,336,7,105,34,5,17,46,0,9,147,0,1,3,10,74,76,4,8,1
20170514NYAHOU1,NYA,34,HOU,1,5,20,12,116,88,161,2,0,3,8,20,7,0,567,204,13,1,17,2,10,0,59,60,262,380,59,21,1,18,21,3,1,86,0,3,0,0,314,14,125,28,2,37,79,1,3,180,2,3,4,18,113,113,14,2,2
20170829HOUTEX0,HOU,131,TEX,1,-10,20,9,78,81,138,13,8,73,55,20,9,0,531,202,15,4,20,8,7,0,44,48,345,486,64,15,3,18,45,12,0,112,1,7,3,0,333,8,109,36,5,27,47,4,6,134,0,2,4,18,90,78,10,9,1
20170422CHACLE0,CHA,16,CLE,1,-7,15,7,49,52,84,4,2,13,10,15,7,0,401,143,12,3,20,4,8,0,59,62,309,472,105,22,2,13,39,6,0,45,0,2,2,0,326,5,95,36,4,19,51,0,9,162,0,2,0,12,77,61,7,9,1
20170510LANPIT0,LAN,34,PIT,1,3,20,12,103,76,135,2,2,16,4,20,5,0,544,167,13,3,20,10,7,0,56,54,309,433,64,18,1,17,25,3,3,107,0,4,0,0,300,5,102,29,2,19,62,3,10,142,0,3,4,20,85,83,4,1,1
20170609SFNMIN0,SFN,63,MIN,1,-4,20,8,82,82,141,0,0,0,0,20,7,0,531,203,11,1,20,8,8,0,56,58,343,497,73,26,5,15,39,3,2,102,0,6,2,0,328,9,109,20,1,15,51,3,5,110,1,5,5,15,77,66,9,5,3
20170802MIAWAS0,WAS,106,MIA,0,-7,20,13,110,92,125,8,4,40,30,20,13,0,535,176,12,1,9,2,2,0,25,23,133,192,27,7,2,7,17,2,1,41,0,1,0,0,288,7,117,33,2,33,57,2,5,144,0,4,6,10,109,100,11,2,0
20170907PITCHN0,CHN,140,PIT,0,6,20,13,126,96,144,18,9,91,77,20,6,0,528,206,11,2,20,8,6,0,67,61,336,471,69,22,1,19,30,2,1,119,0,2,1,0,294,5,96,31,2,29,68,6,10,162,0,5,7,9,112,97,8,3,0
20170614SFNKCA0,SFN,67,KCA,1,-5,20,6,80,87,137,3,1,3,11,20,8,0,522,196,13,1,20,9,7,0,52,51,381,527,81,21,4,15,34,2,0,127,1,3,5,0,339,9,95,35,2,15,50,4,8,113,0,5,8,14,75,76,9,3,3
20170802PITCIN0,CIN,107,PIT,0,3,20,6,72,115,145,8,7,49,25,20,6,0,528,189,9,1,10,2,5,0,32,33,140,218,32,9,0,12,26,4,2,38,1,2,0,0,268,4,102,17,2,20,56,5,10,133,0,5,3,13,59,66,12,4,0
20170430TORTBA0,TBA,26,TOR,0,-2,20,9,87,84,145,6,4,30,25,20,12,0,530,207,12,1,20,7,9,0,52,52,388,529,75,18,2,16,34,3,0,138,0,4,0,0,274,6,84,27,5,23,58,5,6,165,1,1,2,14,78,73,8,2,1
20170414SEATEX0,SEA,11,TEX,1,1,10,2,38,49,71,0,0,0,0,10,0,0,268,114,6,0,20,8,7,0,62,59,362,516,79,23,2,17,45,7,0,101,0,5,0,0,343,7,103,35,2,22,57,6,9,159,0,3,6,10,81,86,11,2,1
20170510PHISEA0,PHI,32,SEA,1,-5,20,9,94,92,143,1,0,9,10,20,6,0,543,180,13,3,15,3,5,0,49,46,268,374,45,22,4,15,19,4,1,43,0,1,1,0,281,9,106,38,3,19,48,5,7,149,0,2,2,14,81,65,13,6,4
20170814COLATL0,ATL,116,COL,0,-3,20,5,76,104,132,0,0,0,0,20,5,0,522,167,14,2,20,6,10,0,75,74,334,496,71,18,2,28,39,4,3,86,0,3,3,0,347,7,101,26,3,18,43,7,5,106,0,10,3,15,70,70,13,3,0
20170820NYNMIA0,MIA,122,NYN,0,2,20,11,85,79,127,15,8,67,70,20,7,0,522,218,14,1,20,8,5,0,58,57,314,469,72,20,5,12,45,7,5,80,0,6,1,0,302,2,100,22,6,24,66,4,8,120,1,7,6,9,93,85,8,6,0
20170928SLNCHN0,CHN,159,SLN,0,1,20,14,110,73,141,18,13,82,65,20,3,0,541,195,8,4,20,6,4,0,36,36,356,482,81,13,0,13,32,2,0,101,0,0,5,0,200,2,72,14,3,22,36,7,4,154,1,2,3,16,61,69,6,4,3
20170425ARISDN0,ARI,22,SDN,1,6,20,12,106,84,136,4,2,19,13,20,10,0,522,187,19,2,20,4,12,0,74,66,313,499,85,31,2,15,49,5,2,88,0,6,0,0,306,5,108,32,4,20,47,4,1,151,0,2,4,10,84,87,20,6,2
20170413DETMIN0,DET,9,MIN,1,-6,8,6,32,32,45,2,2,7,4,8,5,0,213,58,6,1,19,10,7,0,61,57,325,461,72,25,7,14,27,3,0,65,0,3,0,0,293,3,93,32,2,25,59,3,11,151,0,3,2,13,83,83,7,6,0
20170520OAKBOS0,OAK,43,BOS,1,5,20,9,82,104,135,2,2,11,5,20,16,0,523,192,20,1,20,5,8,0,45,44,342,464,58,16,3,13,37,6,0,110,0,2,2,0,325,8,91,34,1,27,44,0,7,166,0,1,3,17,75,67,8,4,0
20170616MINCLE0,MIN,64,CLE,1,-7,20,9,107,135,150,6,2,15,29,20,6,0,548,191,10,3,1,0,0,0,3,4,12,20,3,5,0,0,0,0,0,4,0,0,0,0,345,6,117,40,1,30,66,6,3,173,0,4,2,11,109,95,10,5,2
20170523BOSTEX0,BOS,44,TEX,1,5,20,10,109,97,141,0,0,0,0,20,7,0,539,159,14,4,20,10,6,0,55,49,406,553,83,30,0,16,19,2,0,128,0,2,1,0,352,11,93,38,3,25,70,5,4,130,0,3,4,21,94,96,13,4,0
20170423TBAHOU0,HOU,19,TBA,0,2,18,12,76,64,114,2,1,9,9,18,3,0,501,173,11,1,13,5,5,0,36,38,219,310,44,20,2,12,20,4,0,56,0,0,1,0,317,9,136,33,1,14,48,5,7,129,0,2,6,27,72,64,16,5,3
20170826TORMIN0,TOR,129,MIN,1,1,20,9,85,95,134,1,0,1,6,20,6,0,528,174,8,0,20,4,7,0,70,72,326,489,62,32,3,20,51,1,0,109,0,0,0,0,303,3,84,28,1,27,58,3,7,150,2,2,3,14,75,73,9,3,1
20170925LANSDN0,SDN,157,LAN,0,-6,20,9,70,106,129,16,6,53,93,20,8,0,530,189,16,1,13,3,4,0,47,45,182,280,50,13,1,15,23,1,0,42,0,0,0,0,284,3,94,26,1,19,53,3,5,156,0,5,4,11,68,51,14,3,0
20170419CINBAL0,CIN,15,BAL,1,-2,14,9,71,50,90,1,1,9,3,14,2,0,375,141,4,0,2,2,0,0,2,2,38,46,5,1,0,1,2,1,0,9,0,0,0,0,324,3,109,32,6,20,54,4,9,117,0,5,6,12,103,84,28,8,3
20170503WASARI0,WAS,27,ARI,1,1,20,14,147,91,145,1,0,3,6,20,8,0,546,192,13,1,20,10,3,0,43,44,339,468,69,22,2,11,33,3,2,96,0,3,0,0,301,5,124,45,3,38,68,10,4,154,0,2,2,20,125,136,17,2,2
20170830ANAOAK0,ANA,134,OAK,1,2,20,13,93,69,129,15,9,66,56,20,4,0,538,170,10,1,13,7,2,0,27,27,241,322,50,10,0,12,18,2,0,51,0,3,2,0,329,7,105,28,1,28,72,3,9,140,0,2,3,20,93,89,13,6,2
20170912SLNCIN0,SLN,144,CIN,1,9,20,12,94,71,137,13,5,57,62,20,5,0,534,189,10,0,20,6,5,0,40,41,355,486,61,14,5,15,44,5,5,89,0,0,0,0,306,5,90,33,4,31,63,1,9,152,0,5,3,14,95,90,7,1,2
20170603TORNYA0,TOR,56,NYA,1,-7,20,13,109,88,129,5,2,27,37,20,7,0,536,177,13,1,5,1,2,0,12,10,70,99,17,2,0,2,6,0,0,20,0,1,0,0,350,11,105,43,0,38,58,1,8,105,0,3,9,23,110,105,8,1,1
20170521SLNSFN0,SFN,45,SLN,0,-5,20,10,70,106,131,2,2,9,6,20,8,0,575,177,10,0,20,7,6,0,50,52,297,441,72,17,2,16,41,4,1,77,0,3,1,0,345,6,99,40,2,13,43,3,2,148,0,3,5,14,68,67,7,6,2
20170911KCACHA0,KCA,143,CHA,1,-8,20,10,84,117,120,13,7,64,71,20,4,0,525,191,13,0,20,7,5,0,49,57,363,513,79,23,0,18,25,5,1,94,1,3,0,0,349,3,119,36,4,22,38,4,2,117,0,0,3,26,80,83,8,5,1
20170720SEANYA0,SEA,97,NYA,1,-3,20,9,83,90,108,0,0,0,0,20,10,0,543,177,16,2,20,10,7,0,63,55,340,494,79,27,0,20,38,7,0,93,0,11,0,0,352,4,103,33,1,35,46,2,12,146,0,0,3,23,99,94,12,4,3
20170709ARICIN0,ARI,89,CIN,1,-1,20,11,96,77,136,2,1,6,10,20,11,0,540,187,12,0,20,6,11,0,70,62,322,504,90,31,4,18,34,3,2,99,0,7,0,0,316,7,96,45,6,24,50,4,5,172,0,4,4,10,107,76,15,4,4
20170730TEXBAL0,BAL,104,TEX,0,4,20,9,107,104,133,6,5,40,19,20,5,0,522,202,8,1,20,4,9,0,68,66,298,466,89,16,2,17,54,3,1,86,0,1,2,0,335,10,123,30,1,26,52,2,9,145,0,5,7,28,101,93,5,2,1
20170602OAKWAS0,WAS,53,OAK,0,10,20,12,88,74,137,0,0,0,0,20,2,0,535,177,10,0,20,11,5,0,47,51,366,499,54,31,3,9,37,1,1,139,0,1,0,0,337,5,121,41,5,25,53,5,1,135,0,0,3,12,87,86,12,8,1
20170624CHAOAK0,OAK,75,CHA,0,8,20,9,103,118,136,1,1,3,0,20,7,0,534,182,13,1,2,0,2,0,7,8,30,44,5,4,0,3,1,0,0,7,0,0,0,0,221,3,80,34,1,19,55,1,3,148,0,0,4,13,67,72,2,2,1
20170718COLSDN0,COL,96,SDN,1,2,20,7,93,115,132,10,6,49,40,20,7,0,528,201,14,3,15,9,3,0,48,47,265,367,52,16,2,15,27,4,0,63,2,1,0,0,286,5,126,27,2,19,48,3,3,163,0,7,7,19,92,85,5,5,2
20170531TEXTBA0,TBA,56,TEX,0,2,20,12,109,86,137,2,1,15,17,20,4,0,546,183,15,3,20,7,7,0,50,51,390,532,74,18,3,14,37,4,0,153,0,6,0,0,290,5,107,34,4,39,70,9,7,200,0,3,7,15,106,104,8,5,2
20170623MIACHN0,MIA,72,CHN,1,2,20,11,102,100,122,4,1,10,29,20,7,0,527,203,8,0,20,8,10,0,57,61,320,462,59,19,6,15,35,13,4,74,1,0,0,0,320,4,121,32,3,26,48,2,6,144,1,7,4,17,99,92,19,4,1
20170415CHNPIT0,PIT,11,CHN,0,1,10,4,32,49,76,1,1,4,2,10,3,0,274,109,7,0,5,0,3,0,14,14,54,89,13,2,2,2,15,3,0,17,0,2,0,0,262,12,115,29,1,9,48,2,6,122,0,1,5,16,62,47,10,5,5
20170617ATLMIA0,MIA,66,ATL,0,-1,20,14,117,73,135,6,3,25,21,20,4,0,528,187,12,0,20,8,8,0,68,73,333,486,75,32,4,14,34,2,1,66,0,7,0,0,298,5,115,37,3,22,47,4,5,130,1,7,5,17,95,89,15,2,4
20170823HOUWAS0,HOU,126,WAS,1,5,20,7,79,87,137,1,0,3,4,20,11,0,531,197,17,4,20,7,7,0,48,52,342,487,63,15,3,22,45,12,0,115,1,7,3,0,326,8,119,33,4,23,49,2,6,108,0,3,8,20,79,83,15,8,0
20170925LANSDN0,LAN,157,SDN,1,6,20,7,62,94,141,16,10,93,53,20,7,0,528,176,10,1,20,4,10,0,61,59,348,486,65,26,1,19,30,5,1,132,1,5,1,0,284,5,79,24,5,18,56,7,6,164,0,1,5,12,61,62,5,4,1
20170412CHNLAN0,CHN,8,LAN,1,-2,7,5,33,23,61,1,1,3,2,7,3,0,192,61,7,0,20,7,6,0,48,49,378,512,73,14,0,16,38,6,0,120,0,2,0,0,297,5,96,36,4,17,63,1,12,144,0,4,2,16,88,71,6,3,1
20170508NYNSFN0,NYN,31,SFN,1,1,20,7,99,123,121,0,0,0,0,20,10,0,538,189,20,0,20,6,7,0,44,46,371,511,90,15,2,15,35,2,1,136,0,3,0,0,336,3,104,32,3,24,54,5,9,130,0,7,3,9,83,83,9,2,1
20170602NYNPIT0,NYN,53,PIT,1,-5,20,7,95,105,149,3,2,19,8,20,6,0,539,163,7,1,20,5,9,0,65,61,327,476,77,20,6,16,37,2,3,82,0,2,2,0,324,6,95,43,4,27,61,4,8,144,0,2,3,18,95,94,2,1,2
20170612WASATL0,WAS,63,ATL,1,-1,20,13,90,63,142,6,4,29,21,20,7,1,540,173,13,3,20,10,6,0,50,53,364,501,56,33,3,10,33,1,2,140,0,1,0,0,335,9,113,35,5,23,43,6,2,129,0,6,6,11,79,86,18,6,1
20170709TORHOU0,HOU,89,TOR,0,18,20,14,141,98,140,3,1,18,16,20,2,0,531,175,11,2,13,4,2,0,27,26,192,268,26,16,1,5,33,1,0,79,0,3,1,0,352,5,122,66,0,37,57,4,8,118,0,0,7,16,126,123,14,5,1
20170810SLNKCA0,SLN,115,KCA,1,2,20,12,100,65,139,3,3,29,11,20,3,0,524,187,6,3,20,9,5,0,39,40,346,467,51,12,4,19,40,5,3,101,0,1,1,0,286,7,114,30,4,22,74,4,11,159,0,4,3,16,96,84,8,5,4
20170718SFNCLE0,CLE,92,SFN,0,-1,20,9,89,80,156,1,1,5,3,20,5,0,528,164,9,0,20,6,6,0,43,43,286,401,42,19,0,14,53,2,1,96,0,3,2,0,295,5,83,34,6,12,42,5,4,105,0,2,4,15,75,68,12,0,1
20170925BOSTOR0,BOS,156,TOR,1,-2,20,14,108,70,138,16,12,89,53,20,4,0,591,173,16,4,20,11,2,0,35,34,344,485,76,18,1,10,49,4,0,107,0,4,0,0,344,9,109,36,4,26,55,5,6,154,0,1,0,13,101,99,18,3,0
20170709TBABOS0,TBA,90,BOS,1,2,20,11,96,99,125,10,5,46,39,20,6,0,531,167,14,2,20,8,6,0,57,56,387,540,80,23,5,13,40,4,0,151,0,8,0,0,296,8,98,28,2,27,62,2,4,166,1,0,7,22,91,86,8,4,3
20170913BOSOAK0,BOS,145,OAK,1,-4,20,11,93,88,147,5,2,31,23,20,8,2,558,174,13,2,20,6,11,0,68,63,317,469,74,28,0,14,40,6,1,84,1,3,1,0,351,8,104,38,4,19,72,3,6,165,0,0,2,14,88,95,16,2,1
20170430TORTBA0,TOR,25,TBA,1,2,20,6,70,91,130,6,2,25,30,20,4,0,558,216,13,3,20,10,2,0,47,44,372,515,73,18,1,14,41,4,0,94,0,4,1,0,333,7,101,28,1,20,65,1,7,161,0,2,3,25,75,57,4,5,3
20170730LANSFN0,LAN,105,SFN,1,1,20,18,93,62,123,12,6,47,37,20,9,0,540,174,11,4,15,3,7,0,47,42,235,346,49,23,3,16,23,4,3,76,1,4,1,0,266,3,102,33,6,31,81,5,3,149,0,2,4,16,89,87,7,4,1
20170730PHIATL0,ATL,103,PHI,0,-1,20,8,99,107,132,9,2,36,43,20,4,0,532,180,12,1,20,6,7,0,58,57,363,525,70,31,2,17,48,10,1,82,2,8,3,0,354,4,102,44,1,25,37,6,10,131,0,4,4,8,94,79,5,1,1
20170526LANCHN0,CHN,47,LAN,0,-4,20,11,99,92,139,3,2,7,4,20,12,0,567,217,17,2,20,11,7,0,59,55,362,501,64,21,2,16,44,6,0,110,0,17,4,0,314,10,88,22,8,34,57,7,8,147,0,2,3,13,89,88,2,4,1
20170608ARISDN0,ARI,62,SDN,1,12,20,13,99,72,119,12,8,76,39,20,8,0,543,210,12,3,20,4,12,0,83,69,309,500,87,31,3,21,41,4,2,90,0,8,0,0,304,4,88,36,4,29,56,6,5,162,0,5,3,13,93,97,12,2,1
20170906ATLTEX1,TEX,138,ATL,0,4,20,12,126,101,151,1,1,8,2,20,8,1,531,196,13,1,20,6,10,0,64,59,369,536,81,31,4,14,39,4,2,74,0,1,0,0,288,6,90,30,3,35,72,4,12,157,0,7,3,12,116,95,22,9,0
20170406NYNATL0,NYN,3,ATL,1,4,2,1,7,3,15,2,1,7,3,2,0,0,63,26,1,0,17,4,10,0,53,50,278,402,77,21,5,8,24,1,1,76,0,4,1,0,340,5,114,27,2,26,69,6,4,113,0,4,3,17,93,83,7,1,0
20170716CINWAS0,WAS,91,CIN,0,10,20,12,116,86,147,5,4,41,21,20,8,0,537,171,9,1,20,7,8,0,67,63,337,489,87,13,1,15,42,4,2,93,1,2,3,0,314,8,103,42,1,26,71,9,4,127,0,6,6,16,106,96,4,2,0
20170727WASMIL0,WAS,100,MIL,1,13,20,13,102,91,137,2,1,8,13,20,13,0,532,161,12,1,20,11,5,0,36,35,418,537,47,20,1,16,32,9,1,192,0,4,1,0,323,5,113,40,2,29,63,4,2,133,0,6,6,14,107,108,5,0,0
20170620CHNSDN0,CHN,70,SDN,1,4,20,10,91,86,127,4,1,8,15,20,2,0,522,215,10,1,9,1,1,0,22,17,134,188,18,12,0,7,18,3,0,43,0,4,0,0,253,7,81,36,2,26,65,5,12,152,0,3,5,19,85,78,3,2,1
20170621COLARI0,COL,74,ARI,1,-11,20,14,115,83,138,7,5,31,21,20,2,0,525,208,8,1,11,4,4,0,33,23,174,251,34,11,1,9,19,1,1,54,0,4,2,0,288,6,126,31,6,18,56,7,2,164,0,6,3,16,106,99,10,5,0
20170629CHANYA0,NYA,77,CHA,0,-1,20,9,123,96,149,6,4,38,21,20,9,2,537,205,13,3,11,2,6,0,30,30,182,243,34,8,0,13,11,3,0,47,0,2,1,0,269,8,99,24,1,27,55,1,3,121,3,3,4,12,92,91,9,0,2
20170819ATLCIN0,ATL,121,CIN,1,-3,20,6,76,102,131,4,2,24,21,20,4,0,524,176,14,2,20,6,9,0,68,67,343,501,70,18,2,26,40,4,2,91,0,2,3,0,360,6,112,23,4,22,44,8,2,108,0,8,3,22,74,76,10,5,0
20170609SLNPHI0,SLN,59,PHI,1,1,20,5,60,98,110,0,0,0,0,20,3,0,533,185,6,1,20,7,3,0,56,55,316,453,73,26,3,14,34,1,2,93,0,4,1,0,319,2,96,27,3,13,67,4,6,146,0,7,8,22,74,51,11,7,2
20170923DETMIN0,DET,155,MIN,1,-6,20,4,81,141,134,14,7,77,89,20,5,0,525,167,9,4,20,4,9,0,64,66,323,485,84,28,5,15,35,2,3,86,0,2,0,0,339,2,112,41,2,23,40,1,2,135,0,1,5,13,72,74,6,4,0
20170610SDNKCA0,KCA,61,SDN,0,6,20,9,85,101,116,1,0,3,6,20,7,0,526,161,9,0,20,5,8,0,51,52,338,473,58,23,0,16,46,4,1,94,1,0,2,0,326,5,103,30,2,25,34,2,5,116,1,0,3,17,81,74,6,4,1
20170426ANAOAK0,ANA,23,OAK,1,3,20,9,66,83,130,5,3,17,16,20,4,0,541,172,12,0,20,6,7,0,42,45,365,496,70,24,4,15,25,9,1,103,1,2,2,0,337,7,108,26,1,20,55,7,11,155,0,2,2,19,74,71,9,4,2
20170627BOSMIN0,BOS,77,MIN,1,7,20,11,83,88,130,4,3,35,12,20,5,1,537,193,9,0,20,7,7,0,47,50,306,441,70,19,2,17,34,0,0,116,0,4,0,0,324,1,108,43,2,20,48,4,4,123,0,2,7,17,88,80,11,5,2
20170706CLESDN0,CLE,84,SDN,1,9,20,12,105,69,174,2,0,2,7,20,6,0,534,168,10,0,20,6,10,0,62,64,335,472,85,32,2,18,11,3,0,73,0,1,0,0,344,7,121,50,6,18,64,4,5,140,0,4,4,14,96,94,15,4,1
20170724TOROAK0,TOR,99,OAK,1,2,20,7,72,140,146,3,1,11,14,20,18,0,552,210,14,0,20,6,6,0,50,53,289,431,63,23,3,13,45,2,1,91,1,4,0,0,321,5,107,27,1,22,79,2,7,166,0,1,4,18,70,65,4,4,1
20170804HOUTOR0,TOR,109,HOU,0,-9,20,10,91,105,136,4,2,17,37,20,11,0,551,204,14,0,3,1,0,0,10,10,36,54,8,7,1,1,3,0,1,10,1,0,0,0,335,4,96,30,1,30,84,2,7,156,0,1,5,18,90,81,5,2,2
20170806SFNARI0,SFN,113,ARI,1,3,20,8,85,94,128,9,4,41,40,20,10,0,553,189,11,1,20,6,9,0,67,67,394,536,80,29,8,19,12,4,1,135,0,0,1,0,259,5,94,26,3,9,34,7,2,118,0,5,1,10,58,58,8,2,1
20170522ATLPIT0,ATL,42,PIT,1,3,20,9,98,111,144,3,0,13,17,20,11,0,543,227,17,2,20,8,6,0,55,56,342,493,76,26,1,13,36,6,0,94,0,12,0,0,247,3,120,30,1,16,54,6,10,155,0,6,2,17,82,77,10,6,2
20170604SDNCOL0,COL,59,SDN,0,2,20,12,119,81,119,8,4,37,33,20,1,0,532,200,4,2,8,2,4,0,30,20,119,177,22,10,1,8,15,0,1,35,0,4,2,0,297,7,129,26,3,22,49,4,9,144,0,6,5,17,103,101,5,7,1
20170613CLELAN0,LAN,65,CLE,0,2,20,14,87,58,123,0,0,0,0,20,1,0,552,165,12,2,20,10,5,0,35,31,393,503,70,14,2,14,17,0,1,140,1,6,0,0,302,6,97,39,1,23,76,6,10,176,0,2,5,14,96,81,15,2,2
20170725DETKCA0,KCA,99,DET,0,2,20,12,104,92,123,11,5,57,59,20,5,0,549,204,10,1,20,7,7,0,52,56,375,521,86,22,5,15,37,4,0,106,1,4,3,0,347,8,115,36,3,35,47,3,9,152,0,0,8,16,104,103,15,1,2
20170913TEXSEA0,TEX,145,SEA,1,-7,20,10,111,116,147,14,5,63,71,20,11,1,528,197,14,1,20,11,5,0,65,67,356,517,101,26,2,16,32,6,0,74,0,3,0,0,268,6,92,42,5,25,75,5,6,152,0,4,4,12,103,84,13,6,1
20170707TORHOU0,TOR,86,HOU,1,-10,20,8,78,108,144,1,1,7,4,20,6,0,533,194,8,0,20,8,2,0,41,38,357,486,66,16,1,10,40,5,0,86,0,4,1,0,325,7,104,32,1,22,65,2,6,154,0,2,3,20,74,72,3,4,1
20170412PITCIN0,PIT,8,CIN,1,-7,7,3,23,34,58,2,0,3,13,7,2,0,196,82,5,0,20,8,5,0,51,48,338,478,73,33,3,14,18,6,1,93,0,6,0,0,313,14,129,30,1,9,52,2,5,146,0,5,5,17,71,55,11,4,4
20171001MINDET0,MIN,162,DET,1,4,20,10,110,88,133,18,10,117,91,20,3,0,525,158,9,2,20,5,10,0,74,71,294,460,85,36,3,19,25,0,0,59,1,1,1,0,319,2,124,28,4,35,57,3,7,173,0,5,6,17,112,110,12,5,0
20170405TEXCLE0,TEX,3,CLE,1,-3,2,0,8,12,9,2,0,8,12,2,0,0,54,22,1,0,20,10,4,0,48,46,374,523,85,20,1,10,46,1,1,124,0,3,2,0,281,10,81,28,3,28,53,4,11,160,0,2,1,7,76,76,15,5,0
20170610TBAOAK2,OAK,62,TBA,0,5,20,8,94,123,113,2,0,9,19,20,16,0,528,188,24,4,20,9,7,0,42,40,337,449,48,15,3,12,39,6,0,110,0,2,2,0,243,7,63,35,1,24,42,1,5,150,1,1,2,11,71,70,6,4,1
