gid,team,gameNumber,opp,home,spread,n,wins,scored,allowed,lob,n_vs,wins_vs,scored_vs,allowed_vs,dn,dUR,dTUR,dP,dA,dE,dPB,pn,pW,pL,pSV,pR,pER,pIP,pBF,pS,pD,pT,pHR,pBB,pHBP,pIBB,pK,pBK,pWP,pPO,pGDP,bO,bE,bS,bD,bT,bHR,bBB,bIBB,bHBP,bK,bI,bSH,bSF,bGDP,bR,bRBI,bSB,bCS,bPO
20090426SDNPIT0,SDN,18,PIT,1,-5,17,10,72,77,125,2,1,5,13,17,6,0,458,164,9,2,30,11,13,0,73,70,579,792,124,23,3,20,64,5,1,188,1,6,2,0,521,3,163,53,8,32,82,8,5,182,0,15,4,20,129,117,9,3,0
20090830MINTEX0,TEX,129,MIN,0,-2,30,16,144,128,204,9,4,43,35,30,8,0,788,276,21,2,30,10,11,0,90,86,576,830,131,40,6,22,66,10,0,123,0,6,0,0,463,6,174,55,7,41,64,8,12,215,0,6,9,15,147,132,42,8,1
20090806CLEMIN0,MIN,108,CLE,0,-1,30,14,153,178,213,8,5,41,31,30,11,0,831,300,18,5,30,10,10,0,93,86,562,807,149,45,3,23,41,1,4,78,0,1,1,0,571,18,196,55,3,38,93,9,5,170,0,2,3,26,133,142,21,4,4
20090820TBABAL0,BAL,121,TBA,0,1,30,8,135,166,220,9,4,43,46,30,4,0,799,309,11,2,3,1,2,0,11,10,40,69,16,5,0,3,8,0,0,13,0,0,0,0,508,4,166,64,6,22,84,2,8,163,0,1,3,24,107,103,16,6,1
20090719ATLNYN0,ATL,92,NYN,1,6,30,15,129,116,236,8,4,43,32,30,14,0,785,317,21,3,30,11,14,0,72,76,577,783,116,32,6,16,44,2,2,206,0,4,0,0,541,10,183,68,2,20,83,7,4,141,0,19,10,22,124,118,9,3,1
20090910KCADET0,KCA,140,DET,1,3,30,12,136,156,187,14,6,47,68,30,7,0,796,268,19,2,2,1,1,0,4,7,22,38,10,1,0,0,4,1,0,5,0,0,0,0,546,10,188,50,11,27,85,4,5,184,0,7,9,29,134,123,12,6,0
20090513CHNSDN0,SDN,34,CHN,0,-2,30,12,117,155,211,1,0,2,6,30,11,1,790,287,14,2,25,9,7,0,60,66,426,608,73,33,2,14,61,1,6,124,1,4,1,0,514,9,150,48,6,25,89,6,7,189,0,11,6,27,92,107,12,2,0
20090608SDNARI0,ARI,58,SDN,0,-3,30,14,147,153,234,8,4,45,39,30,10,2,849,321,28,3,30,12,10,0,113,108,526,787,153,44,5,23,51,4,5,87,0,3,3,0,456,9,125,49,6,15,71,9,6,169,0,6,10,12,92,91,17,8,4
20090928PHIHOU0,HOU,156,PHI,0,6,30,11,99,139,170,4,4,20,10,30,6,0,774,300,10,1,4,0,2,0,19,20,46,82,22,3,0,2,11,1,0,5,0,0,0,0,476,6,149,42,3,27,62,5,5,171,0,8,2,27,97,99,23,6,1
20090726COLSFN0,SFN,98,COL,0,-2,30,16,122,105,185,7,4,19,30,30,5,0,797,280,11,0,4,2,2,0,10,10,65,94,15,4,0,1,10,1,1,12,0,1,0,0,437,7,135,46,8,23,44,7,3,172,0,6,4,17,106,94,11,4,0
20090630MILNYN0,MIL,77,NYN,1,3,30,14,146,156,224,4,2,18,14,30,7,0,790,278,14,2,1,0,1,0,4,4,17,25,4,0,1,1,3,0,0,3,0,0,0,0,432,14,141,50,5,36,87,8,5,212,0,0,9,23,128,125,7,2,1
20090506CINMIL0,CIN,27,MIL,1,-12,26,14,102,103,183,3,2,16,16,26,9,0,703,259,21,0,30,17,8,0,94,92,557,788,128,32,8,26,60,5,2,138,0,6,2,0,454,5,144,39,0,24,78,6,14,146,0,23,6,18,114,97,17,3,2
20090820TEXMIN0,MIN,121,TEX,0,-10,30,12,166,186,229,6,4,31,27,30,9,0,801,270,18,5,11,3,6,0,33,35,161,242,49,9,2,8,18,2,0,30,0,0,0,0,568,10,202,58,8,30,79,6,6,178,0,7,7,29,160,140,16,5,3
20090702KCACHA0,KCA,78,CHA,1,-3,30,10,106,158,187,8,4,26,35,30,16,0,789,298,29,2,1,0,1,0,3,4,19,24,5,0,1,1,0,0,0,2,0,1,0,0,534,14,171,46,12,28,62,2,5,197,0,1,3,30,112,103,14,3,4
20090411ANABOS0,BOS,5,ANA,0,1,4,1,13,20,31,1,0,3,6,4,0,0,105,32,1,0,17,6,9,0,61,63,281,418,78,16,2,12,41,3,0,51,1,1,0,0,485,13,137,78,6,34,108,10,15,197,0,3,13,24,150,149,19,5,0
20090523CHAPIT0,CHA,42,PIT,1,4,30,12,110,160,189,1,1,2,0,30,18,0,782,294,24,1,10,2,5,0,32,33,150,226,42,14,0,6,17,0,0,30,1,3,0,0,556,12,166,41,5,32,82,2,14,175,0,1,9,27,123,119,19,10,0
20090407ANAOAK0,OAK,2,ANA,0,2,1,0,0,3,5,1,0,0,3,1,0,0,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,9,152,56,2,38,96,5,17,187,0,3,8,28,119,117,5,4,1
20090607HOUPIT0,HOU,56,PIT,1,2,30,13,142,161,230,8,5,35,27,30,18,0,804,295,19,3,7,0,4,0,21,21,117,171,31,7,1,6,11,2,0,29,0,1,0,0,498,7,199,57,9,23,81,10,11,120,0,6,10,24,124,122,17,10,1
20090617SDNSEA0,SEA,65,SDN,0,1,30,15,102,103,207,1,1,5,0,30,14,0,804,287,24,4,30,10,11,0,97,110,465,713,120,43,0,23,70,9,1,93,0,6,4,0,500,9,163,47,2,28,70,10,6,130,0,17,11,27,96,95,13,4,0
20090427BALTEX0,TEX,19,BAL,0,2,18,8,110,115,118,6,3,49,40,18,7,0,478,178,13,0,18,9,5,0,68,66,295,449,72,34,4,16,40,2,2,48,2,2,0,0,471,10,160,66,7,51,77,7,9,214,0,1,6,24,165,181,18,9,1
20090427SFNLAN0,LAN,20,SFN,0,-1,19,13,110,74,157,3,3,23,7,19,0,0,495,184,7,0,30,11,11,0,87,84,523,754,114,38,1,21,59,10,5,147,0,3,0,0,511,4,193,53,6,29,128,15,9,175,0,4,9,23,170,141,20,8,2
20090821CLESEA0,SEA,122,CLE,0,5,30,14,124,160,207,7,3,21,41,30,14,0,812,283,16,5,8,2,3,0,23,19,128,196,31,14,2,5,17,1,1,25,0,1,1,0,522,8,161,55,0,29,68,7,12,230,0,2,7,24,111,122,10,4,1
20090906ATLCIN0,ATL,137,CIN,1,-2,30,17,153,110,220,8,3,30,30,30,10,0,808,316,19,3,23,12,7,0,51,51,439,594,87,30,3,11,38,2,5,90,1,3,1,0,444,7,179,37,5,26,79,5,9,194,0,14,7,21,116,107,12,6,0
20090929BOSTOR0,BOS,157,TOR,1,-1,30,18,163,132,223,16,11,81,57,30,9,0,765,229,8,2,29,9,12,0,85,86,477,711,124,26,2,18,71,4,2,129,1,3,2,0,496,11,193,51,5,45,111,5,11,178,0,6,4,13,172,159,20,5,2
20090916BOSANA0,BOS,144,ANA,1,1,30,20,174,132,211,7,3,28,32,30,4,0,780,234,10,0,30,12,11,0,88,92,540,760,127,45,3,29,36,5,0,79,0,0,5,0,493,18,157,58,6,41,92,8,5,204,0,7,9,25,145,151,16,2,2
20090428CHASEA1,SEA,20,CHA,0,-1,19,12,80,75,102,0,0,0,0,19,9,0,509,182,15,1,2,0,2,0,6,7,26,43,10,5,0,0,3,0,0,4,0,2,0,0,526,8,181,45,7,24,65,5,5,165,0,12,7,28,132,104,22,9,1
20090504ATLNYN0,ATL,25,NYN,1,-2,24,11,98,104,178,0,0,0,0,24,9,0,633,238,16,3,30,10,15,0,95,99,565,808,120,46,5,23,55,4,2,190,0,3,1,0,455,4,157,58,5,21,94,14,7,167,0,13,5,28,120,105,5,3,1
20090728CHNHOU0,HOU,100,CHN,0,5,30,18,131,125,192,11,4,35,55,30,9,0,810,353,15,5,30,13,6,0,61,66,608,792,105,34,3,18,40,8,3,153,0,5,0,0,541,10,188,47,5,20,63,6,10,166,0,16,5,27,115,110,15,7,1
20090702CHNMIL0,MIL,79,CHN,0,-4,30,14,147,155,226,6,3,31,29,30,7,0,790,277,14,2,13,4,4,0,31,33,203,296,44,11,0,9,29,6,2,53,0,5,0,0,465,15,166,49,9,33,93,8,5,192,0,2,10,19,137,126,9,4,1
20090619MINHOU0,MIN,69,HOU,1,3,30,16,147,111,218,0,0,0,0,30,7,0,785,271,11,2,30,17,7,0,80,80,544,758,135,41,1,24,24,5,1,145,0,4,0,0,498,6,189,52,7,33,92,7,9,208,0,5,17,35,143,143,10,5,1
20090625WASBOS0,WAS,71,BOS,1,6,30,9,99,140,221,2,0,7,17,30,10,0,806,326,22,2,11,2,3,0,35,35,188,267,44,11,3,8,19,3,0,63,0,0,2,0,498,5,141,49,8,23,108,11,11,181,0,8,3,22,104,90,9,7,1
20090913BOSTBA2,TBA,143,BOS,0,-4,30,11,120,151,194,17,9,91,78,30,11,1,774,264,15,1,30,9,10,0,87,86,581,822,132,46,6,27,45,1,1,139,1,2,3,0,466,12,155,42,3,30,89,3,10,194,0,8,6,25,121,97,25,13,2
20090723CHATBA0,CHA,95,TBA,1,5,30,19,171,144,196,7,5,38,22,30,19,0,797,324,27,2,30,17,5,0,73,74,587,801,132,39,4,23,41,4,2,126,1,3,2,0,534,8,182,51,1,47,88,4,17,173,0,5,6,23,146,155,20,8,2
20090914BALTBA0,TBA,144,BAL,0,4,30,11,120,149,198,10,5,53,51,30,10,1,774,257,14,1,20,7,7,0,60,54,324,478,66,24,0,15,49,2,0,90,0,2,1,0,428,7,149,49,5,22,78,2,7,181,0,5,6,15,102,81,22,15,4
20090929COLMIL0,COL,157,MIL,1,2,30,16,128,132,218,3,3,12,8,30,6,0,790,313,14,0,30,14,12,0,88,89,597,848,140,37,7,15,68,3,4,109,1,5,0,0,481,12,172,39,8,25,105,7,4,201,0,14,6,22,122,121,11,9,2
20090412CINPIT0,PIT,6,CIN,0,-2,5,3,27,21,36,1,1,10,2,5,5,0,129,52,5,1,30,6,13,0,105,100,469,741,130,41,9,19,89,2,1,124,1,8,1,0,515,15,179,65,5,24,60,10,8,179,0,13,13,15,133,139,22,6,3
20090826TORTBA0,TBA,126,TOR,0,-1,30,17,152,147,197,14,11,73,55,30,12,1,824,299,18,0,30,12,10,0,93,101,487,731,94,38,3,30,84,7,0,142,0,11,0,0,455,5,152,47,9,44,121,6,8,243,0,3,6,25,141,142,18,10,2
20090904BALTEX0,BAL,135,TEX,1,-4,30,10,137,161,216,7,3,44,55,30,7,0,800,313,15,1,7,1,2,0,18,19,121,170,25,7,2,10,13,0,1,20,0,4,0,0,536,5,171,55,7,30,80,3,6,173,0,2,4,22,110,118,14,7,3
20090716WASCHN0,WAS,88,CHN,1,-4,30,10,118,152,235,0,0,0,0,30,14,0,787,331,28,2,30,9,12,0,86,84,546,780,119,35,4,23,71,9,2,104,0,6,0,0,525,9,188,57,4,22,92,5,11,185,0,12,5,28,121,111,17,7,2
20090602ATLCHN0,CHN,50,ATL,0,-1,30,15,123,127,205,0,0,0,0,30,6,0,771,274,19,1,4,0,2,0,5,5,75,99,19,3,0,0,7,1,0,23,1,0,0,0,404,8,121,38,4,28,85,5,10,173,0,2,7,19,109,98,11,3,2
20090626MILSFN0,SFN,72,MIL,0,-4,30,20,126,96,192,3,2,19,11,30,8,0,786,244,15,3,30,12,9,0,65,63,597,837,126,34,6,17,74,5,7,155,1,9,0,0,436,10,153,63,3,19,42,7,10,186,0,10,7,12,98,92,6,5,1
20090421CHNCIN0,CIN,13,CHN,0,-5,12,7,46,56,77,0,0,0,0,12,1,0,318,119,9,0,19,6,10,0,66,68,317,470,67,23,1,16,38,12,0,85,0,4,1,0,430,7,134,42,3,29,101,6,15,193,0,10,8,18,112,101,21,9,3
20091004TBANYA0,TBA,162,NYA,1,-8,30,13,123,146,191,17,7,83,89,30,7,0,769,250,12,2,5,2,1,0,12,12,94,126,21,5,0,1,10,0,1,31,0,1,0,0,448,5,143,50,4,28,89,3,5,211,0,4,8,21,100,118,17,9,3
20090811BOSDET0,DET,112,BOS,0,-2,30,15,133,136,222,4,0,14,27,30,9,0,810,266,28,2,20,10,7,0,53,52,333,471,84,16,1,17,38,1,0,56,1,3,1,0,474,5,171,37,8,32,71,6,16,189,0,6,7,18,113,116,9,3,2
20090925SFNCHN0,SFN,154,CHN,1,-3,30,15,121,126,199,3,1,10,9,30,7,0,812,301,19,4,30,14,6,0,59,58,634,851,116,31,3,10,61,5,2,247,0,10,2,0,417,9,140,38,9,24,67,7,7,187,0,14,8,11,106,93,10,8,3
20090426ANASEA0,SEA,19,ANA,0,-8,18,12,80,67,95,5,4,32,21,18,9,0,485,171,14,1,29,8,14,0,83,84,518,746,117,46,4,20,51,7,1,104,0,2,1,0,543,9,190,48,6,26,69,5,7,156,0,12,8,32,143,109,22,9,1
20090918CHAKCA0,CHA,148,KCA,1,-11,30,12,114,135,214,15,8,67,53,30,9,0,812,312,16,1,30,12,8,0,80,82,594,807,135,39,4,26,37,5,3,98,1,2,4,0,560,9,186,52,7,25,84,4,10,161,0,12,7,18,116,114,30,7,5
20090901MINCHA0,MIN,132,CHA,1,1,30,15,156,164,218,13,8,81,61,30,8,0,801,269,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,10,206,51,10,35,90,10,4,172,0,4,7,29,154,151,19,4,2
20091004BOSCLE0,BOS,162,CLE,1,5,30,17,161,140,216,8,6,52,35,30,9,0,765,240,8,2,30,9,13,0,92,93,492,735,127,26,2,23,72,4,2,133,1,3,2,0,495,10,196,50,4,41,115,5,13,174,0,6,6,15,170,157,23,8,0
20090522CHAPIT0,PIT,42,CHA,0,-2,30,13,137,143,225,0,0,0,0,30,5,0,791,311,12,5,30,8,15,0,100,91,560,806,136,50,4,20,40,6,1,99,1,2,0,0,522,7,162,56,8,13,96,9,11,179,0,5,6,14,132,101,18,6,2
20090515SFNNYN0,NYN,35,SFN,0,2,30,17,151,129,232,1,1,7,4,30,16,0,812,293,21,1,30,12,11,0,117,119,513,772,168,50,2,23,42,2,4,69,0,3,2,0,458,9,169,45,10,16,87,15,13,144,0,14,8,26,120,110,27,10,2
20090422HOULAN0,HOU,15,LAN,1,1,14,5,47,62,101,1,1,8,5,14,1,0,369,150,4,0,30,15,9,0,73,71,593,807,129,30,1,19,45,10,2,153,0,1,0,0,539,8,165,44,5,30,87,9,7,154,0,15,10,25,110,119,16,8,0
20090520HOUMIL0,MIL,40,HOU,0,-2,30,22,157,107,222,4,3,20,15,30,11,1,803,292,18,2,11,4,1,0,21,21,212,287,33,13,1,8,24,3,0,67,0,0,0,0,396,6,131,46,3,34,117,4,15,179,0,2,11,23,129,137,6,6,2
20090629TEXANA0,ANA,74,TEX,0,3,30,18,160,148,181,3,0,11,18,30,3,0,798,310,11,2,2,1,0,0,4,4,36,50,6,3,0,2,4,0,0,8,0,1,0,0,531,12,196,59,7,37,84,8,8,183,0,5,12,28,160,162,22,10,6
20090708DETKCA0,DET,84,KCA,1,2,30,17,130,144,197,8,5,46,28,30,11,0,792,325,18,3,1,0,0,0,2,2,14,22,4,1,0,1,2,0,0,3,0,0,0,0,535,10,158,38,10,42,87,4,11,203,1,11,6,27,127,128,18,7,1
20090814FLOCOL0,COL,116,FLO,0,-1,30,18,153,113,201,3,1,7,13,30,2,0,798,298,12,0,25,9,8,0,73,72,405,603,114,35,8,13,30,7,5,91,0,3,3,0,459,9,142,46,10,37,86,8,12,204,0,6,10,25,144,135,18,7,1
20090504LANARI0,LAN,27,ARI,1,5,26,18,141,100,205,3,2,18,12,26,4,0,681,253,11,0,11,4,4,0,25,26,170,254,40,14,1,6,22,2,3,41,0,1,0,0,469,8,172,52,6,27,124,19,9,182,0,1,7,24,155,142,19,7,2
20090718CHABAL0,CHA,90,BAL,1,1,30,19,174,139,192,4,2,25,26,30,19,2,794,318,27,2,30,16,6,0,78,81,578,799,138,37,4,25,41,5,2,123,1,4,2,0,537,3,200,55,4,42,101,6,13,168,0,7,9,24,156,166,24,10,3
20090801SLNHOU0,SLN,107,HOU,1,2,30,16,129,118,210,7,4,34,26,30,15,0,800,335,22,0,19,9,4,0,29,29,363,469,72,18,4,4,22,5,0,84,0,1,1,0,497,9,175,57,7,34,96,17,3,166,1,6,7,29,149,130,14,2,0
20090808KCAOAK0,KCA,110,OAK,1,6,30,9,122,179,215,3,0,9,28,30,12,0,786,270,21,4,30,14,9,0,61,48,609,823,125,44,7,9,42,3,0,208,0,9,3,0,542,11,176,55,9,24,84,0,8,199,0,3,5,22,114,110,15,8,0
20090710CHNSLN0,CHN,83,SLN,1,-5,30,14,110,114,218,9,3,36,42,30,11,0,838,317,19,2,30,12,7,0,66,60,509,707,82,22,2,22,69,5,3,200,0,4,0,0,465,13,175,46,4,31,77,8,7,211,0,14,7,19,107,120,8,3,0
20090415TBANYA0,TBA,9,NYA,1,-1,8,4,46,36,56,2,1,17,12,8,0,0,207,73,2,0,30,12,9,0,92,84,548,772,126,51,5,16,35,5,3,117,0,7,0,0,452,10,161,62,12,23,102,8,13,207,0,3,9,16,118,123,24,6,7
20090417PITATL0,PIT,10,ATL,1,3,9,4,38,33,65,0,0,0,0,9,5,0,234,99,6,1,30,10,7,0,77,78,614,834,128,41,2,18,58,8,3,130,0,2,1,0,505,13,175,59,5,24,74,9,8,209,0,6,12,15,130,134,14,4,2
20090624ARITEX0,ARI,72,TEX,1,-1,30,13,144,148,221,1,1,8,2,30,13,2,827,313,25,2,30,14,8,0,68,70,619,822,126,38,2,20,31,4,3,206,0,9,0,0,497,9,180,64,8,29,92,7,4,254,0,9,8,23,144,145,16,8,5
20090918NYNWAS0,NYN,148,WAS,1,-1,30,8,111,166,222,12,8,49,37,30,5,0,776,270,15,3,30,10,11,0,99,99,529,788,141,40,5,16,57,8,8,101,6,1,2,0,478,17,170,58,7,18,62,9,5,164,0,7,10,25,114,98,19,6,4
20090621MINHOU0,HOU,68,MIN,0,3,30,14,114,134,202,2,1,8,10,30,11,0,811,322,14,1,30,12,10,0,77,69,509,721,115,35,4,18,53,5,5,168,4,1,1,0,563,6,180,58,11,28,98,9,8,174,0,8,10,36,123,118,24,12,1
20090819TEXMIN0,MIN,120,TEX,0,1,30,12,166,185,223,5,3,26,23,30,9,0,801,274,18,5,30,14,8,0,75,84,556,754,111,35,2,24,39,3,2,148,0,4,1,0,555,8,203,58,8,39,87,8,4,194,0,7,6,26,169,160,19,6,4
20090628LANSEA0,LAN,76,SEA,1,-2,30,18,129,113,217,2,1,9,7,30,7,0,818,309,12,1,30,10,11,0,72,72,537,734,114,33,2,12,33,6,5,125,0,8,2,0,504,15,188,47,5,24,85,6,10,172,0,12,8,22,130,120,29,7,3
20090420BOSBAL0,BOS,13,BAL,1,11,12,6,55,58,94,3,3,18,13,12,1,0,323,107,4,1,9,4,3,0,21,22,162,230,25,7,0,8,27,7,1,39,0,1,1,0,459,13,135,64,4,37,90,9,14,160,0,3,9,29,132,128,17,7,0
20090624SEASDN0,SDN,70,SEA,0,-1,30,14,122,147,198,4,2,16,19,30,9,0,824,288,18,3,15,3,3,0,45,44,260,363,51,17,5,17,19,2,2,52,0,0,3,0,445,9,156,37,6,28,85,9,12,165,0,3,5,31,108,109,17,8,2
20090926CLEBAL0,BAL,154,CLE,0,-1,30,10,128,167,219,5,2,27,20,30,11,0,791,301,14,1,22,5,12,0,77,79,333,521,99,34,3,15,41,6,2,62,1,0,1,0,524,10,161,54,1,26,80,2,5,189,0,0,9,22,121,105,6,3,3
20090616COLTBA0,TBA,66,COL,0,8,30,18,185,133,217,0,0,0,0,30,18,4,804,286,23,1,14,6,5,0,37,35,218,324,49,15,1,11,32,5,0,48,0,3,1,0,423,11,142,51,7,36,100,12,11,200,0,9,8,12,156,138,48,9,3
20090620BOSATL0,ATL,67,BOS,0,-3,30,14,127,130,205,1,1,8,2,30,15,0,823,316,19,3,30,16,7,0,67,67,557,753,117,36,4,7,38,4,6,114,1,3,0,0,600,11,194,59,4,31,81,13,14,148,0,5,14,26,139,141,16,4,0
20090728SLNLAN0,LAN,100,SLN,0,-10,30,17,149,127,215,1,0,1,6,30,14,1,833,297,18,2,30,15,6,0,79,77,564,797,124,33,5,15,72,8,8,174,0,10,3,0,497,10,183,41,12,38,103,19,13,197,0,12,6,26,156,142,10,9,1
20090722PITMIL0,MIL,95,PIT,0,-1,30,13,133,156,235,7,6,39,27,30,10,0,792,296,20,1,30,10,10,0,91,86,507,753,124,36,6,28,59,9,8,84,1,6,3,0,489,10,175,50,7,31,90,9,9,195,0,12,8,28,131,128,11,5,0
20090904NYNCHN0,CHN,133,NYN,0,-4,30,12,121,138,220,3,2,17,10,30,15,0,792,290,20,0,30,9,8,0,91,94,520,767,119,29,5,17,81,10,4,140,0,6,7,0,445,6,161,54,7,33,91,5,11,201,0,4,4,26,127,127,7,5,1
20090815OAKCHA0,OAK,116,CHA,1,-7,30,15,176,161,199,5,3,26,17,30,8,0,804,287,11,1,15,5,6,0,55,53,210,334,44,17,3,16,42,3,1,74,0,3,0,0,537,10,180,57,4,23,83,5,9,164,0,4,13,23,154,131,33,9,5
20090811ARINYN0,NYN,113,ARI,0,-4,30,13,127,133,192,5,1,22,27,30,5,2,783,276,13,2,30,10,10,0,105,112,510,750,137,50,3,23,59,2,4,83,0,1,2,0,521,3,160,44,5,12,63,4,9,108,0,19,8,25,88,100,11,7,1
20090916BOSANA0,ANA,145,BOS,0,-1,30,17,141,111,222,7,4,32,28,30,5,0,810,299,17,3,30,15,7,0,91,89,543,780,128,31,4,27,60,7,2,105,1,3,1,0,539,13,207,64,5,32,96,5,7,194,0,5,8,28,164,154,20,11,0
20090416ATLFLO0,FLO,9,ATL,0,4,8,7,52,31,56,2,2,15,5,8,5,0,216,76,6,0,11,2,5,0,34,32,170,263,41,10,0,7,28,6,2,55,0,1,3,0,464,11,172,41,8,31,90,13,11,205,0,3,6,17,156,144,21,6,2
20090805OAKTEX0,OAK,107,TEX,1,2,30,14,154,157,217,10,5,39,45,30,11,0,792,270,15,0,3,2,1,0,8,8,48,69,8,3,0,1,9,0,1,13,0,0,0,0,501,9,176,56,4,17,82,3,8,160,0,4,10,22,129,119,26,8,3
20090915SEACHA0,CHA,145,SEA,0,3,30,13,120,133,220,6,3,16,21,30,10,0,819,307,17,0,8,2,3,0,19,21,131,180,21,13,0,5,15,1,0,35,0,0,1,0,572,9,194,47,5,25,92,5,13,160,0,9,8,23,125,108,29,6,6
20090504FLOCIN0,CIN,25,FLO,0,-1,24,13,93,100,164,0,0,0,0,24,8,0,636,240,20,0,30,7,18,0,102,99,556,801,129,50,2,33,42,4,6,144,0,2,1,0,442,6,134,39,3,25,80,5,13,170,0,14,9,15,100,99,18,7,3
20090621CINCHA0,CIN,68,CHA,1,-3,30,14,118,130,215,2,1,12,13,30,10,0,819,310,20,2,30,9,15,0,96,95,546,789,130,40,4,34,46,4,4,145,0,2,2,0,537,15,149,31,6,30,84,9,13,173,0,15,10,14,121,111,25,11,3
20090529COLSDN0,SDN,48,COL,0,-3,30,14,116,140,201,5,2,24,32,30,6,1,803,274,10,0,28,11,8,0,69,75,477,681,82,34,2,19,66,3,7,137,1,4,1,0,472,9,126,39,6,29,80,9,13,173,0,14,5,21,94,100,16,3,3
20090408HOUCHN0,CHN,3,HOU,0,5,2,1,6,5,11,2,1,6,5,2,0,0,55,22,1,0,30,17,6,0,73,74,558,772,93,36,5,28,55,6,2,170,3,3,0,0,416,6,158,49,3,23,97,7,2,191,0,13,9,20,110,107,14,3,0
20090927KCAMIN0,MIN,155,KCA,0,-3,30,20,137,106,196,14,9,88,72,30,5,0,798,276,14,1,30,7,13,0,105,99,508,741,111,43,1,25,66,7,1,155,1,8,0,0,534,7,195,52,7,26,87,6,6,142,0,10,9,29,139,135,18,6,3
20090605LANPHI0,LAN,57,PHI,1,1,30,19,155,111,230,4,2,17,13,30,3,0,822,293,12,1,3,2,0,0,5,5,43,63,11,3,0,1,5,2,0,10,0,0,0,0,479,17,205,55,6,11,93,8,8,178,0,4,10,23,137,126,30,9,2
20090507NYATBA0,NYA,28,TBA,1,-2,27,13,152,170,219,4,2,19,24,27,14,0,730,260,16,3,30,13,11,0,95,94,570,813,150,45,3,14,46,5,5,145,1,3,4,0,527,11,167,45,4,39,95,5,9,157,0,2,7,17,140,132,16,2,2
20090812SEACHA0,CHA,115,SEA,0,-1,30,14,149,152,204,5,3,16,20,30,12,0,786,304,28,4,30,15,8,0,79,83,590,799,136,35,5,24,39,6,2,114,1,3,3,0,538,13,186,64,2,32,81,8,9,167,0,2,11,24,151,145,22,6,2
20090425OAKTBA0,TBA,18,OAK,0,-3,17,7,81,78,127,1,1,8,2,17,2,0,444,169,11,0,30,12,10,0,78,75,574,793,116,27,6,19,60,7,1,140,2,3,0,0,436,9,148,68,9,32,108,2,11,214,0,3,8,17,137,139,33,6,6
20090615SFNANA0,SFN,63,ANA,1,-2,30,16,119,98,193,0,0,0,0,30,8,0,782,263,19,2,30,11,13,0,83,89,542,800,109,40,3,15,81,10,10,134,2,4,1,0,551,11,197,61,3,16,55,4,9,153,0,6,8,19,116,112,14,6,2
20090815NYNSFN0,NYN,116,SFN,1,-1,30,14,131,125,191,5,4,27,18,30,6,2,780,267,14,2,30,17,8,0,67,63,610,851,119,40,2,21,57,2,4,191,1,1,0,0,483,3,163,48,7,19,81,8,5,144,0,17,9,28,103,117,12,7,1
20090427MINTBA0,MIN,20,TBA,1,-6,19,9,80,103,127,0,0,0,0,19,3,0,499,176,8,3,30,11,6,0,73,78,543,746,119,29,1,27,43,3,2,146,0,6,0,0,511,10,165,45,7,19,81,7,9,164,0,8,5,22,114,107,14,2,1
20090629CLECHA0,CHA,76,CLE,0,3,30,16,138,126,192,6,2,19,33,30,21,2,815,299,29,1,30,12,8,0,89,90,569,817,130,41,4,21,54,4,5,146,0,8,0,0,527,2,179,37,6,40,101,8,7,166,0,8,8,28,129,133,22,7,3
20090703CHNMIL0,CHN,77,MIL,1,1,30,15,113,110,227,7,4,38,36,30,12,1,848,326,20,1,30,10,8,0,92,92,557,796,119,26,4,21,75,8,4,139,0,5,6,0,438,8,158,42,4,27,82,9,8,212,0,8,7,26,102,102,8,3,0
20090508MILCHN0,MIL,30,CHN,1,1,29,16,141,127,212,3,1,14,17,29,7,0,770,282,17,2,30,10,7,0,87,83,571,780,89,39,4,30,40,14,4,115,0,1,0,0,472,8,145,51,3,35,110,7,16,224,0,9,10,20,135,137,9,8,3
20090803OAKTEX0,TEX,104,OAK,0,-1,30,19,140,115,184,8,5,43,30,30,7,0,804,288,14,1,9,3,3,0,19,27,135,205,35,11,0,7,17,0,1,40,0,2,1,0,507,11,152,54,4,48,75,7,9,211,0,5,5,20,147,132,31,7,3
20090830SEAKCA0,SEA,131,KCA,1,-3,30,16,137,136,208,8,4,40,47,30,14,0,820,284,12,5,20,5,3,0,46,49,356,510,70,25,2,16,43,6,0,64,2,2,0,0,516,11,159,52,1,27,63,6,8,206,0,4,8,18,107,105,11,6,2
20090630OAKDET0,OAK,76,DET,1,-2,30,14,120,128,172,4,1,16,35,30,8,0,788,275,22,0,8,1,5,0,36,33,95,166,20,8,2,10,25,3,1,34,0,1,0,0,567,8,156,50,2,29,86,5,9,166,0,7,7,34,117,121,19,6,1
20090919NYNWAS0,WAS,148,NYN,0,-1,30,9,123,168,211,13,5,43,54,30,7,1,774,297,22,2,30,9,11,0,85,84,556,790,127,43,3,22,58,6,4,76,0,3,1,0,436,11,118,35,6,27,89,2,10,187,0,11,4,13,97,91,8,5,0
20090801CINCOL0,COL,104,CIN,0,4,30,18,135,112,209,1,1,5,3,30,3,0,804,330,14,0,30,11,11,0,74,83,562,805,117,36,3,10,77,9,5,174,3,7,1,0,478,11,139,50,8,33,111,5,7,208,0,14,5,23,136,104,22,6,0
